Nxtimesteps,Sum.of.wis,Variance.in.log.fitness
283,916.307809,0.003053365323775770
284,915.831117,0.002778369752608905
285,913.396124,0.003171709745214953
286,909.998911,0.003478592005122251
287,908.430720,0.003254020025709023
288,903.944432,0.003326563657291926
289,900.716815,0.003496163441994922
290,901.812429,0.003511417548366472
291,901.340302,0.003478813470978508
292,901.874568,0.003439238284455005
293,902.571733,0.003257824330227707
294,901.385273,0.003693348734612972
295,902.181290,0.003406379664954738
296,899.559215,0.003523524499959298
297,900.443233,0.003447351838079811
298,902.410772,0.003341603975834299
299,903.131530,0.003398677328848831
300,903.443232,0.003341006326955252
301,904.944373,0.003267304772918963
302,907.554295,0.003036187821335210
303,908.597075,0.003073845334662306
304,910.619065,0.002884044360982749
305,911.498046,0.002779548240224727
306,909.280842,0.002928961011620556
307,907.261911,0.003313726946730423
308,907.192323,0.003111900224302955
309,909.172176,0.002970372043420609
310,906.119230,0.002912063561036377
311,904.249171,0.003231290225764208
312,906.371759,0.003186869014852388
313,907.495429,0.003246605483756123
314,907.158073,0.003296902393632498
315,908.066933,0.003297047629501110
316,909.992746,0.003034776647074654
317,910.675907,0.003138135586112819
318,912.789764,0.003250155250317780
319,914.054483,0.003296911623685591
320,915.727460,0.002825536858150426
321,912.991970,0.003348213352255556
322,909.654284,0.003227679415477388
323,915.606158,0.002579668637709017
324,917.870699,0.002619778834173414
325,920.490355,0.002553570634690071
326,920.596395,0.002343239144335358
327,919.306679,0.002756597077584161
328,916.631764,0.002891752689344918
329,913.166310,0.003373280979087323
330,913.523002,0.003142323590839774
331,913.312237,0.003157907267176749
332,916.344167,0.003139863078923106
333,914.286024,0.003238989151594819
334,913.398317,0.003078593399043725
335,913.838508,0.003096345749966290
336,912.831380,0.002946283971328047
337,913.283350,0.002931434651303550
338,913.293483,0.002977841457720998
339,916.771055,0.002603377924533004
340,914.871164,0.002920611628013016
341,914.142039,0.003192808976359756
342,915.492876,0.003063895877655559
343,914.987103,0.003146741694797853
344,914.509689,0.003447990893093262
345,914.110190,0.003362047369528254
346,910.257513,0.003717400667991271
347,911.850854,0.003484394020116305
348,915.802139,0.003368821874538190
349,921.062035,0.002946753929288507
350,919.390187,0.002930632015755833
351,920.808579,0.003039216484765200
352,918.648597,0.003026543292594714
353,923.844915,0.002456721369966388
354,924.228943,0.002610261055281086
355,922.418304,0.002972826753552284
356,925.745738,0.002714835986383598
357,925.296353,0.002547609585425156
358,925.989257,0.002358409394847848
359,927.041660,0.002341813022022791
360,928.773786,0.002196926434844949
361,928.620133,0.002115326667885325
362,928.828542,0.002150355546634857
363,929.004754,0.002157279300448505
364,926.955746,0.002304775587109549
365,926.300639,0.002439768032363352
366,927.744197,0.002297077650977974
367,928.207323,0.002305455280505831
368,927.398781,0.002123599159763612
369,931.039553,0.001996581274386733
370,927.233138,0.002463932735327012
371,922.738745,0.002456806426102089
372,919.419458,0.002726352723167375
373,919.012996,0.002539947256421666
374,916.061071,0.003119834509940076
375,915.349957,0.003318390396773585
376,916.562820,0.003530766064378187
377,918.262837,0.003267147427640582
378,919.257132,0.002977868194252668
379,915.907658,0.002913400871963494
380,918.309216,0.003273099916967350
381,919.893826,0.002946129717324037
382,915.024518,0.002952028599939137
383,920.017797,0.002903015866697875
384,922.685784,0.002525041390400557
385,921.920754,0.002894996013303498
386,922.313811,0.002672008820604269
387,922.841051,0.002717203365997459
388,922.340851,0.002931638987364416
389,922.648486,0.002595484914561448
390,923.728500,0.002532172233057240
391,923.264617,0.002730496055312912
392,924.776321,0.002584361910363009
393,924.564934,0.002775863809308259
394,923.298186,0.003091148549283758
395,921.696804,0.003193383227135083
396,917.531390,0.003396188737612385
397,919.799851,0.003640985183943042
398,917.672748,0.003431572288815981
399,916.181837,0.003483539549121775
400,914.763588,0.003507441323992092
401,918.653676,0.003492239392093409
402,915.876845,0.003485649368335428
403,917.336805,0.003420490992370746
404,918.182886,0.003075999194065958
405,918.901212,0.002967662449916695
406,916.260004,0.002986563473000058
407,916.204483,0.003000624253698975
408,916.503956,0.002744478518837716
409,913.986436,0.002914695519001839
410,911.543799,0.003112407592063076
411,915.588205,0.002846167570435381
412,914.593134,0.003482099088451524
413,915.500859,0.002896042561153152
414,916.740471,0.002836960797702278
415,918.204249,0.002512312939000660
416,916.698286,0.002578708686971826
417,916.538508,0.002557368108564343
418,917.222521,0.002483939046311019
419,921.186398,0.002401571784647846
420,923.768258,0.002076779641872280
421,922.902523,0.002284285173338451
422,924.255375,0.002224546913723209
423,926.311642,0.002154339646695225
424,926.652191,0.001974980067919239
425,927.803115,0.001847057724215633
426,928.359421,0.001788561112082568
427,927.641148,0.001799233816562705
428,928.103883,0.001931629138395623
429,928.556167,0.002136815599571726
430,929.504719,0.002318690744093754
431,931.145893,0.002164552921702119
432,929.406199,0.002195523452739319
433,929.173762,0.002458311288582261
434,925.000828,0.002596138571950386
435,926.210537,0.002365036495545005
436,927.074544,0.002093043784077744
437,926.367251,0.002318380279927296
438,927.054916,0.002522828889446524
439,928.905466,0.002364972843136866
440,927.561616,0.002373431632390489
441,927.180471,0.002363412785956048
442,927.816172,0.002457718682061694
443,924.944918,0.002648321111895526
444,926.630042,0.002580501400986584
445,929.292004,0.002060483290554224
446,927.022107,0.002166665680676266
447,923.980877,0.002121717350038971
448,926.814193,0.001990068450852168
449,928.990469,0.001977014643218633
450,927.396041,0.002126521417529811
451,926.255016,0.002343156630752138
452,921.595833,0.002604635140965102
453,921.398036,0.002931946112551223
454,923.347837,0.002692165679206751
455,921.487782,0.002708746890210333
456,920.349562,0.002635958705583181
457,916.043810,0.003179240386794070
458,917.943657,0.002915287595539049
459,919.529375,0.002619173937357209
460,916.861284,0.002666512263223818
461,918.770364,0.002650353686008348
462,915.000009,0.003131123707585410
463,918.685084,0.002757070415603693
464,919.087006,0.002582095974875780
465,917.578324,0.002725100249503248
466,920.002981,0.002753396803131488
467,918.244626,0.003119242204422549
468,919.482244,0.002902297422667966
469,921.032494,0.002738919388707690
470,919.786734,0.002841632402596069
471,918.738683,0.002676960255741620
472,919.379771,0.002507321072238575
473,917.437242,0.002886472358649809
474,916.237466,0.002435231929296766
475,915.657511,0.002787349498080139
476,915.926426,0.002573352491854021
477,916.537489,0.002511837208939879
478,915.590475,0.002522927413332695
479,913.855280,0.002328235243987312
480,912.336778,0.002419111638311889
481,913.905095,0.002419212635035132
482,914.026526,0.002299541062115495
483,910.029209,0.002476303006284763
484,909.621400,0.002706783250194415
485,912.830605,0.002382084998932514
486,914.194109,0.002377463260381393
487,912.270499,0.002670864101240194
488,913.480044,0.002618196931913736
489,913.710320,0.002621616287222045
490,912.930501,0.002857807174946980
491,911.049305,0.002661467321690072
492,912.698564,0.002555112888695701
493,912.378513,0.002803318659024515
494,912.142805,0.002636155442888801
495,908.763737,0.002751485095906192
496,907.703449,0.002577175761164216
497,907.270231,0.002646414737404765
498,909.234497,0.002395604528500740
499,907.814833,0.002608279724471768
500,909.611763,0.002658475657470091
501,908.343683,0.002689141781864261
502,904.194437,0.003083342145512902
503,903.888076,0.003024347536829546
504,904.168657,0.003193630626032937
505,904.601622,0.003484082035091672
506,906.095418,0.003156263875093062
507,904.569333,0.003201471796262909
508,909.069865,0.002843740786902652
509,904.732604,0.002900669700222642
510,909.111641,0.002636081942760029
511,911.837300,0.002659262866754955
512,908.436884,0.003069011853077878
513,911.156578,0.002702459240945989
514,907.790492,0.002971054774550186
515,909.571839,0.002927505869385134
516,905.830578,0.003042051752823347
517,908.366632,0.002860220955422069
518,912.145760,0.002861273193969135
519,913.224177,0.002816767041053478
520,912.930249,0.002762607942907924
521,912.602836,0.002954458037143938
522,912.820738,0.002721574683407254
523,910.301635,0.002715178567897900
524,906.033104,0.003055167339788502
525,904.067219,0.003175858936284987
526,905.054389,0.003266570392499349
527,906.703894,0.003270983655802452
528,908.140141,0.003173553244667370
529,910.795230,0.002712814293963814
530,909.463112,0.002950486925544059
531,911.668671,0.003263221904550615
532,910.461596,0.002929510866872590
533,909.990602,0.002977455059302820
534,910.309238,0.002834173441109804
535,910.928104,0.002911282025086149
536,909.180064,0.002646188710039418
537,907.050117,0.003206193844538961
538,904.650877,0.003446250402757494
539,906.165598,0.003611232249525334
540,907.005882,0.003685911673686240
541,905.594906,0.003825832485506543
542,906.035676,0.003925943293290293
543,906.013108,0.003777523190244009
544,905.565715,0.003633447869222666
545,907.476480,0.003012106927379084
546,906.235485,0.003161012700670827
547,904.600257,0.003519799420648625
548,905.220282,0.003329923136910225
549,902.957102,0.003193257901198896
550,903.402714,0.003412983931712357
551,903.825540,0.003247774422405016
552,901.592243,0.003031228347860316
553,902.030674,0.003353939041548564
554,899.982182,0.003449389557194957
555,901.099065,0.003430910737067104
556,904.302623,0.003108453496486914
557,903.618018,0.003254632455299073
558,904.832227,0.003447786822164383
559,906.493265,0.003168383965447969
560,908.895689,0.002759073390134497
561,910.397914,0.002478635544518861
562,910.323102,0.002796180340068699
563,908.345218,0.002831373350048521
564,904.699140,0.003220130627381724
565,908.064921,0.003431863188425391
566,906.713394,0.003185313831993241
567,905.744601,0.003253630519949375
568,910.614147,0.002906778876076692
569,906.243954,0.002838061494616874
570,904.728661,0.002911927270555717
571,904.254548,0.002972424609960169
572,905.930843,0.002996085971018479
573,909.184968,0.002990503946199638
574,909.131190,0.002641746449967718
575,910.479396,0.002427190568044225
576,911.271383,0.002475236704275344
577,913.401169,0.002671973665866982
578,915.952423,0.002529593825277023
579,914.258407,0.002560384484989187
580,914.669813,0.002419148051336576
581,912.641199,0.002516311152827289
582,912.871659,0.002929475057409007
583,910.230061,0.003483575150976620
584,912.760740,0.003088088808526712
585,915.768274,0.002835564972411718
586,917.772470,0.002557789352008738
587,918.811402,0.002490444388302446
588,913.585744,0.002819151573442127
589,909.951666,0.003008848879515945
590,906.888166,0.002886898791198060
591,907.621461,0.003073330234631393
592,906.630189,0.003322655357801858
593,907.039553,0.003008548773249051
594,906.103483,0.002972803798257756
595,909.630079,0.003047398097706423
596,909.772113,0.003044067840936747
597,914.409526,0.003110780218699855
598,913.640022,0.003023695752330793
599,913.326172,0.002912294793340394
600,911.546723,0.003020646452420384
601,909.824845,0.003103784550061547
602,908.722643,0.003045052789526614
603,905.855389,0.003436565952914575
604,905.960557,0.003512414551510530
605,907.110320,0.003245405687774160
606,904.492911,0.003666179464521749
607,903.735304,0.003799790745453957
608,904.602087,0.003264276460119701
609,903.557915,0.003485089419150701
610,901.603968,0.003582170107195170
611,900.716895,0.003824971413011299
612,902.044557,0.003879061415838069
613,904.869258,0.004139778996085934
614,904.402846,0.003928330403706428
615,902.043305,0.004374148231951864
616,905.439305,0.004346516502412254
617,907.417514,0.004199487504693487
618,906.123129,0.003741490911376575
619,907.274132,0.003254107197452643
620,905.306647,0.003290060459104756
621,907.622133,0.003079099361098107
622,911.996345,0.002825058719722286
623,911.175857,0.002990768893716172
624,911.619182,0.003060195414578978
625,913.059391,0.002886349989932843
626,912.205166,0.003164152778250986
627,909.086096,0.003545008076766104
628,909.400274,0.003324592104710170
629,905.793763,0.003519493296350380
630,909.512338,0.003329549007958937
631,906.269011,0.003428363641577456
632,911.203982,0.003298852260745090
633,908.718301,0.003534201819676472
634,909.684199,0.003524702255435662
635,911.738847,0.003396010280434524
636,913.082047,0.003300271134121403
637,913.712580,0.003360968552590170
638,912.537369,0.003364984880090724
639,914.680414,0.003285237445637310
640,912.971789,0.003628598205025631
641,911.722174,0.003427587366278966
642,913.100519,0.003579345034266027
643,913.958916,0.003582609240130293
644,912.924747,0.003875229912045588
645,912.493376,0.003697420571583490
646,914.755536,0.002945969477952405
647,917.769410,0.002826367734895977
648,915.445406,0.002829444251191793
649,909.626189,0.003220884514147394
650,910.655391,0.003162870229932004
651,913.151301,0.003188452015489658
652,916.622667,0.003032572112779112
653,914.392876,0.003368575505223191
654,912.837845,0.004065655970119334
655,911.437172,0.004089225860187449
656,910.491145,0.004009044519547277
657,908.663174,0.004282154438877465
658,905.573879,0.004929412281568616
659,903.295934,0.005156061333403303
660,905.969826,0.004541330932418240
661,906.506360,0.003906643646774325
662,906.019023,0.003778741893188362
663,909.233388,0.003853958737354638
664,908.419983,0.003712376762701075
665,908.799323,0.004067681046800484
666,908.118975,0.004047358005002989
667,904.599900,0.004586976871766431
668,903.649875,0.004597281816260890
669,906.138406,0.004148264222178259
670,907.374958,0.003725482135186729
671,906.735526,0.003850237075879443
672,908.112219,0.003607291139040692
673,908.193038,0.003428742963100719
674,907.731266,0.003595967166367025
675,908.270036,0.003579565506421092
676,915.200666,0.003199741943140155
677,916.143622,0.003366476724303370
678,915.063652,0.003023842184260364
679,914.883756,0.002964719805448165
680,917.774236,0.002556650395261222
681,917.659394,0.002634949529870209
682,916.397691,0.002751955835321624
683,915.053015,0.002877805166055862
684,915.994446,0.002899788788113198
685,914.769158,0.002928448210908770
686,913.732558,0.003023151068643920
687,913.599809,0.002828712632422029
688,915.024212,0.002577976272468748
689,917.374134,0.002415221942219439
690,914.395617,0.002652634774765879
691,915.802054,0.002452542436997118
692,917.866927,0.002645746289660662
693,919.594311,0.002464845874885771
694,920.605983,0.002325543590563142
695,923.571129,0.002081184159355935
696,917.916224,0.002527781349168699
697,916.203263,0.002693763943919306
698,917.034546,0.002856263885820724
699,916.553036,0.002866792267874476
700,914.794042,0.002768356479424137
701,914.118825,0.002630247173429047
702,915.423159,0.002641708999810926
703,911.864146,0.002777287492989471
704,913.992636,0.002933962908521932
705,914.405994,0.002700880937977051
706,911.946941,0.002750417776730985
707,910.257719,0.003116978440370236
708,907.379038,0.003404736043891551
709,905.630949,0.003519588813539258
710,904.979978,0.003415100459955453
711,904.968693,0.003516700851531613
712,902.808919,0.003651459707320005
713,898.874207,0.004181148778486917
714,899.131287,0.003943536061608386
715,896.100926,0.003938293076055817
716,896.736585,0.004068767111582230
717,900.102888,0.003514420522234731
718,898.396921,0.003715913595087937
719,896.701609,0.003576772631174160
720,901.294719,0.003312183745963065
721,903.892448,0.003255180700846944
722,903.326061,0.003060310187166689
723,904.649758,0.003281237279222934
724,901.232886,0.003981152728188783
725,903.728890,0.003475162647234970
726,901.948724,0.003422380893875040
727,902.395882,0.003475295612216420
728,901.336903,0.003284849754096889
729,901.198110,0.003133338894705517
730,901.115514,0.003547640262000689
731,906.346422,0.002946766906555517
732,905.420674,0.002974484498874445
733,906.223022,0.002885984497556988
734,906.168691,0.002791813431856772
735,909.014839,0.002862631077660358
736,904.901493,0.003458438423632997
737,905.202515,0.003252219214504637
738,903.833825,0.003078479972943542
739,904.907095,0.003011655573768818
740,903.508813,0.003332451969851696
741,901.415595,0.003544682277212022
742,903.303570,0.003230222119365336
743,901.308343,0.003278822207527078
744,899.822253,0.003504441470789912
745,900.957478,0.003228522012417530
746,898.496791,0.003467323387534726
747,901.209890,0.003470609752060606
748,906.737192,0.003306519346262370
749,907.586793,0.003216760166066561
750,908.453420,0.002823656278510643
751,906.854519,0.003369067227558419
752,905.515638,0.003517597027313397
753,910.962033,0.003197842532925461
754,912.893226,0.002883567948479019
755,912.397104,0.002937468864239447
756,911.784555,0.002979843489904792
757,914.689607,0.002920830964885073
758,914.001923,0.002964576702435102
759,911.410648,0.002898140823154849
760,912.315114,0.003145149938276788
761,914.389131,0.003086080052289882
762,912.477613,0.002802921867430398
763,915.863739,0.002831579811529434
764,918.771577,0.002468591348993229
765,918.920973,0.002369551043822514
766,917.669625,0.002523230068203719
767,914.650592,0.003070533715380813
768,918.573567,0.002648878859127515
769,919.006924,0.002430190961949282
770,919.256483,0.002486718485783226
771,918.947344,0.002868802063454912
772,916.039165,0.002633642374200798
773,916.222900,0.002823889396487379
774,914.862563,0.003056663486008677
775,918.697792,0.002412767364683062
776,919.428812,0.002173424665785139
777,918.536434,0.002348500835166039
778,919.928590,0.002341087725945534
779,920.263959,0.002119507039217271
780,915.483095,0.002564214852233129
781,914.642414,0.002593271527388425
782,916.181173,0.002407966055155551
783,917.694431,0.002452259748821752
784,920.256631,0.002183805407171558
785,920.794058,0.002005941975671951
786,920.145526,0.002224468622796345
787,916.180184,0.002498848393371277
788,916.526135,0.002526722831556897
789,914.088015,0.002809513538393224
790,908.480027,0.002904213097950788
791,909.114128,0.003203758200457647
792,907.776430,0.003133697226528030
793,905.301014,0.002944705288316109
794,901.209851,0.003608550398558614
795,899.505724,0.003883328733971233
796,903.116325,0.003002312328109483
797,906.084452,0.002667479413487927
798,904.495270,0.002989278267418912
799,901.818117,0.003275717073688994
800,903.864776,0.003083959305809035
801,903.034903,0.003046886075209941
802,901.713615,0.003195538172844137
803,901.694069,0.003275271272063034
804,904.470848,0.003343199962538400
805,906.400304,0.002942440163967550
806,906.126873,0.002862015968150745
807,906.413879,0.002944618276621089
808,906.042910,0.002658915734118602
809,908.323920,0.002906052228992601
810,909.698609,0.002729847195967294
811,911.205924,0.002631396188511631
812,909.925401,0.002819085998951374
813,911.546669,0.002403405335389614
814,911.255636,0.002295551889640868
815,914.687747,0.002212199891648769
816,914.172566,0.002548183798903781
817,915.534019,0.002235667962162517
818,915.596531,0.002231244927681448
819,916.222575,0.002003602106549095
820,919.225068,0.002045850292261731
821,918.299279,0.002228207990996210
822,917.840347,0.002207795050664515
823,913.856972,0.002500045782340828
824,910.189694,0.002779368330831677
825,909.798650,0.002863491964134857
826,909.152790,0.002901006283528493
827,906.055141,0.002809448773265688
828,906.899458,0.002639990751248759
829,906.783317,0.002906422064905697
830,906.526929,0.003223435596575910
831,904.604075,0.003131972403407211
832,905.207421,0.003277600077040783
833,909.175593,0.002831118061076111
834,910.294131,0.002615080300975463
835,909.697961,0.002403825731478030
836,909.100707,0.002462941057005530
837,906.599128,0.002436369505347316
838,905.045058,0.002532946392658825
839,899.939385,0.002724202703503055
840,898.735583,0.003040956613292102
841,901.190810,0.002673935241334063
842,904.195354,0.002428905534932281
843,902.182301,0.002316530746895206
844,902.361679,0.002564678197025604
845,898.471473,0.002978222336260890
846,899.108889,0.003161284759567529
847,900.236527,0.003398856242193393
848,901.774731,0.003153858020739087
849,901.629659,0.002919988387854996
850,900.746891,0.003146818518814981
851,901.059872,0.002976003415311016
852,897.516852,0.003402965272654933
853,899.348208,0.003235537020505813
854,901.426768,0.003026234813321034
855,900.987821,0.003035552229473105
856,899.840504,0.002840497900026067
857,902.001044,0.002717608166520505
858,902.103375,0.002970056359034543
859,902.222798,0.003060167369848210
860,902.333017,0.003499426220001408
861,903.806555,0.003325784689238136
862,904.359463,0.002929506190555998
863,904.396926,0.002893244373108953
864,903.759594,0.002828544395395540
865,902.101914,0.003049633023432854
866,900.792024,0.003400810895330033
867,897.353957,0.003354472788528838
868,896.533187,0.003825963358009321
869,895.265041,0.004400711423981284
870,893.110119,0.004261619635574317
871,893.888240,0.004095552635636295
