Entered simulation run.
Population initialized.
Variables initialized, preparing to begin simulation.
log average fitness in generation 1062, 59 generations after burn-in, is: -2.001700
log average fitness in generation 1063, 60 generations after burn-in, is: -2.006186
log average fitness in generation 1064, 61 generations after burn-in, is: -2.006768
log average fitness in generation 1065, 62 generations after burn-in, is: -2.022491
log average fitness in generation 1066, 63 generations after burn-in, is: -2.026659
log average fitness in generation 1067, 64 generations after burn-in, is: -2.022039
log average fitness in generation 1068, 65 generations after burn-in, is: -2.001518
log average fitness in generation 1069, 66 generations after burn-in, is: -2.008031
log average fitness in generation 1070, 67 generations after burn-in, is: -2.023124
log average fitness in generation 1071, 68 generations after burn-in, is: -2.008249
log average fitness in generation 1072, 69 generations after burn-in, is: -2.017897
log average fitness in generation 1073, 70 generations after burn-in, is: -2.024865
log average fitness in generation 1074, 71 generations after burn-in, is: -2.018452
log average fitness in generation 1075, 72 generations after burn-in, is: -2.036515
log average fitness in generation 1076, 73 generations after burn-in, is: -2.045353
log average fitness in generation 1077, 74 generations after burn-in, is: -2.047148
log average fitness in generation 1078, 75 generations after burn-in, is: -2.060870
log average fitness in generation 1079, 76 generations after burn-in, is: -2.027872
log average fitness in generation 1080, 77 generations after burn-in, is: -2.004666
log average fitness in generation 1081, 78 generations after burn-in, is: -1.987865
log average fitness in generation 1082, 79 generations after burn-in, is: -1.992894
log average fitness in generation 1083, 80 generations after burn-in, is: -1.991474
log average fitness in generation 1084, 81 generations after burn-in, is: -1.997133
log average fitness in generation 1085, 82 generations after burn-in, is: -1.989639
log average fitness in generation 1086, 83 generations after burn-in, is: -1.980003
log average fitness in generation 1087, 84 generations after burn-in, is: -1.976901
log average fitness in generation 1088, 85 generations after burn-in, is: -1.969460
log average fitness in generation 1089, 86 generations after burn-in, is: -1.971868
log average fitness in generation 1090, 87 generations after burn-in, is: -1.961876
log average fitness in generation 1091, 88 generations after burn-in, is: -1.957817
log average fitness in generation 1092, 89 generations after burn-in, is: -1.959649
log average fitness in generation 1093, 90 generations after burn-in, is: -1.970081
log average fitness in generation 1094, 91 generations after burn-in, is: -1.989751
log average fitness in generation 1095, 92 generations after burn-in, is: -1.989250
log average fitness in generation 1096, 93 generations after burn-in, is: -2.011384
log average fitness in generation 1097, 94 generations after burn-in, is: -2.018186
log average fitness in generation 1098, 95 generations after burn-in, is: -2.018315
log average fitness in generation 1099, 96 generations after burn-in, is: -2.026433
log average fitness in generation 1100, 97 generations after burn-in, is: -2.034656
log average fitness in generation 1101, 98 generations after burn-in, is: -2.033183
log average fitness in generation 1102, 99 generations after burn-in, is: -2.026420
log average fitness in generation 1103, 100 generations after burn-in, is: -2.023201
log average fitness in generation 1104, 101 generations after burn-in, is: -2.017962
log average fitness in generation 1105, 102 generations after burn-in, is: -2.005494
log average fitness in generation 1106, 103 generations after burn-in, is: -2.002406
log average fitness in generation 1107, 104 generations after burn-in, is: -2.005951
log average fitness in generation 1108, 105 generations after burn-in, is: -2.002568
log average fitness in generation 1109, 106 generations after burn-in, is: -2.004277
log average fitness in generation 1110, 107 generations after burn-in, is: -1.985879
log average fitness in generation 1111, 108 generations after burn-in, is: -1.981382
log average fitness in generation 1112, 109 generations after burn-in, is: -1.991127
log average fitness in generation 1113, 110 generations after burn-in, is: -1.987439
log average fitness in generation 1114, 111 generations after burn-in, is: -1.972512
log average fitness in generation 1115, 112 generations after burn-in, is: -1.971920
log average fitness in generation 1116, 113 generations after burn-in, is: -1.969554
log average fitness in generation 1117, 114 generations after burn-in, is: -1.988569
log average fitness in generation 1118, 115 generations after burn-in, is: -1.991885
log average fitness in generation 1119, 116 generations after burn-in, is: -1.982372
log average fitness in generation 1120, 117 generations after burn-in, is: -1.974940
log average fitness in generation 1121, 118 generations after burn-in, is: -1.988702
log average fitness in generation 1122, 119 generations after burn-in, is: -1.976088
log average fitness in generation 1123, 120 generations after burn-in, is: -1.975381
log average fitness in generation 1124, 121 generations after burn-in, is: -1.968004
log average fitness in generation 1125, 122 generations after burn-in, is: -1.959706
log average fitness in generation 1126, 123 generations after burn-in, is: -1.942950
log average fitness in generation 1127, 124 generations after burn-in, is: -1.949044
log average fitness in generation 1128, 125 generations after burn-in, is: -1.939748
log average fitness in generation 1129, 126 generations after burn-in, is: -1.918334
log average fitness in generation 1130, 127 generations after burn-in, is: -1.906675
log average fitness in generation 1131, 128 generations after burn-in, is: -1.913778
log average fitness in generation 1132, 129 generations after burn-in, is: -1.935590
log average fitness in generation 1133, 130 generations after burn-in, is: -1.932046
log average fitness in generation 1134, 131 generations after burn-in, is: -1.923367
log average fitness in generation 1135, 132 generations after burn-in, is: -1.913870
log average fitness in generation 1136, 133 generations after burn-in, is: -1.898649
log average fitness in generation 1137, 134 generations after burn-in, is: -1.881212
log average fitness in generation 1138, 135 generations after burn-in, is: -1.893132
log average fitness in generation 1139, 136 generations after burn-in, is: -1.881144
log average fitness in generation 1140, 137 generations after burn-in, is: -1.893598
log average fitness in generation 1141, 138 generations after burn-in, is: -1.910220
log average fitness in generation 1142, 139 generations after burn-in, is: -1.902716
log average fitness in generation 1143, 140 generations after burn-in, is: -1.928309
log average fitness in generation 1144, 141 generations after burn-in, is: -1.918677
log average fitness in generation 1145, 142 generations after burn-in, is: -1.907367
log average fitness in generation 1146, 143 generations after burn-in, is: -1.906158
log average fitness in generation 1147, 144 generations after burn-in, is: -1.909271
log average fitness in generation 1148, 145 generations after burn-in, is: -1.913677
log average fitness in generation 1149, 146 generations after burn-in, is: -1.912821
log average fitness in generation 1150, 147 generations after burn-in, is: -1.926605
log average fitness in generation 1151, 148 generations after burn-in, is: -1.911675
log average fitness in generation 1152, 149 generations after burn-in, is: -1.921910
log average fitness in generation 1153, 150 generations after burn-in, is: -1.930356
log average fitness in generation 1154, 151 generations after burn-in, is: -1.928837
log average fitness in generation 1155, 152 generations after burn-in, is: -1.927230
log average fitness in generation 1156, 153 generations after burn-in, is: -1.929746
log average fitness in generation 1157, 154 generations after burn-in, is: -1.928444
log average fitness in generation 1158, 155 generations after burn-in, is: -1.931799
log average fitness in generation 1159, 156 generations after burn-in, is: -1.939424
log average fitness in generation 1160, 157 generations after burn-in, is: -1.949571
log average fitness in generation 1161, 158 generations after burn-in, is: -1.955951
log average fitness in generation 1162, 159 generations after burn-in, is: -1.956856
log average fitness in generation 1163, 160 generations after burn-in, is: -1.944947
log average fitness in generation 1164, 161 generations after burn-in, is: -1.926978
log average fitness in generation 1165, 162 generations after burn-in, is: -1.927570
log average fitness in generation 1166, 163 generations after burn-in, is: -1.940017
log average fitness in generation 1167, 164 generations after burn-in, is: -1.948834
log average fitness in generation 1168, 165 generations after burn-in, is: -1.952743
log average fitness in generation 1169, 166 generations after burn-in, is: -1.970615
log average fitness in generation 1170, 167 generations after burn-in, is: -1.979707
log average fitness in generation 1171, 168 generations after burn-in, is: -1.965017
log average fitness in generation 1172, 169 generations after burn-in, is: -1.961946
log average fitness in generation 1173, 170 generations after burn-in, is: -1.950236
log average fitness in generation 1174, 171 generations after burn-in, is: -1.951693
log average fitness in generation 1175, 172 generations after burn-in, is: -1.949123
log average fitness in generation 1176, 173 generations after burn-in, is: -1.939243
log average fitness in generation 1177, 174 generations after burn-in, is: -1.965950
log average fitness in generation 1178, 175 generations after burn-in, is: -1.962113
log average fitness in generation 1179, 176 generations after burn-in, is: -1.971252
log average fitness in generation 1180, 177 generations after burn-in, is: -1.979386
log average fitness in generation 1181, 178 generations after burn-in, is: -1.989671
log average fitness in generation 1182, 179 generations after burn-in, is: -1.987802
log average fitness in generation 1183, 180 generations after burn-in, is: -2.014496
log average fitness in generation 1184, 181 generations after burn-in, is: -2.027954
log average fitness in generation 1185, 182 generations after burn-in, is: -2.036873
log average fitness in generation 1186, 183 generations after burn-in, is: -2.048590
log average fitness in generation 1187, 184 generations after burn-in, is: -2.050146
log average fitness in generation 1188, 185 generations after burn-in, is: -2.042225
log average fitness in generation 1189, 186 generations after burn-in, is: -2.047498
log average fitness in generation 1190, 187 generations after burn-in, is: -2.039010
log average fitness in generation 1191, 188 generations after burn-in, is: -2.040666
log average fitness in generation 1192, 189 generations after burn-in, is: -2.025896
log average fitness in generation 1193, 190 generations after burn-in, is: -2.023658
log average fitness in generation 1194, 191 generations after burn-in, is: -2.010525
log average fitness in generation 1195, 192 generations after burn-in, is: -2.021096
log average fitness in generation 1196, 193 generations after burn-in, is: -2.023728
log average fitness in generation 1197, 194 generations after burn-in, is: -2.023234
log average fitness in generation 1198, 195 generations after burn-in, is: -2.030690
log average fitness in generation 1199, 196 generations after burn-in, is: -2.019169
log average fitness in generation 1200, 197 generations after burn-in, is: -2.018948
log average fitness in generation 1201, 198 generations after burn-in, is: -2.016189
log average fitness in generation 1202, 199 generations after burn-in, is: -2.006641
log average fitness in generation 1203, 200 generations after burn-in, is: -2.015260
log average fitness in generation 1204, 201 generations after burn-in, is: -2.025184
log average fitness in generation 1205, 202 generations after burn-in, is: -2.019538
log average fitness in generation 1206, 203 generations after burn-in, is: -2.016125
log average fitness in generation 1207, 204 generations after burn-in, is: -2.016378
log average fitness in generation 1208, 205 generations after burn-in, is: -2.020971
log average fitness in generation 1209, 206 generations after burn-in, is: -2.020985
log average fitness in generation 1210, 207 generations after burn-in, is: -2.019801
log average fitness in generation 1211, 208 generations after burn-in, is: -2.021590
log average fitness in generation 1212, 209 generations after burn-in, is: -2.019204
log average fitness in generation 1213, 210 generations after burn-in, is: -2.008869
log average fitness in generation 1214, 211 generations after burn-in, is: -2.001528
log average fitness in generation 1215, 212 generations after burn-in, is: -1.999299
log average fitness in generation 1216, 213 generations after burn-in, is: -2.005338
log average fitness in generation 1217, 214 generations after burn-in, is: -2.004832
log average fitness in generation 1218, 215 generations after burn-in, is: -2.005507
log average fitness in generation 1219, 216 generations after burn-in, is: -2.011609
log average fitness in generation 1220, 217 generations after burn-in, is: -2.026848
log average fitness in generation 1221, 218 generations after burn-in, is: -2.042430
log average fitness in generation 1222, 219 generations after burn-in, is: -2.030021
log average fitness in generation 1223, 220 generations after burn-in, is: -2.046676
log average fitness in generation 1224, 221 generations after burn-in, is: -2.051582
log average fitness in generation 1225, 222 generations after burn-in, is: -2.038457
log average fitness in generation 1226, 223 generations after burn-in, is: -2.028791
log average fitness in generation 1227, 224 generations after burn-in, is: -2.038818
log average fitness in generation 1228, 225 generations after burn-in, is: -2.033878
log average fitness in generation 1229, 226 generations after burn-in, is: -2.040499
log average fitness in generation 1230, 227 generations after burn-in, is: -2.034509
log average fitness in generation 1231, 228 generations after burn-in, is: -2.021735
log average fitness in generation 1232, 229 generations after burn-in, is: -2.011249
log average fitness in generation 1233, 230 generations after burn-in, is: -1.997783
log average fitness in generation 1234, 231 generations after burn-in, is: -2.000508
log average fitness in generation 1235, 232 generations after burn-in, is: -1.999004
log average fitness in generation 1236, 233 generations after burn-in, is: -1.998520
log average fitness in generation 1237, 234 generations after burn-in, is: -1.999174
log average fitness in generation 1238, 235 generations after burn-in, is: -2.010698
log average fitness in generation 1239, 236 generations after burn-in, is: -2.004702
log average fitness in generation 1240, 237 generations after burn-in, is: -2.003388
log average fitness in generation 1241, 238 generations after burn-in, is: -2.018338
log average fitness in generation 1242, 239 generations after burn-in, is: -2.017590
log average fitness in generation 1243, 240 generations after burn-in, is: -2.034672
log average fitness in generation 1244, 241 generations after burn-in, is: -2.035810
log average fitness in generation 1245, 242 generations after burn-in, is: -2.037685
log average fitness in generation 1246, 243 generations after burn-in, is: -2.021720
log average fitness in generation 1247, 244 generations after burn-in, is: -2.013640
log average fitness in generation 1248, 245 generations after burn-in, is: -2.020639
log average fitness in generation 1249, 246 generations after burn-in, is: -2.023197
log average fitness in generation 1250, 247 generations after burn-in, is: -2.032389
log average fitness in generation 1251, 248 generations after burn-in, is: -2.041426
log average fitness in generation 1252, 249 generations after burn-in, is: -2.053449
log average fitness in generation 1253, 250 generations after burn-in, is: -2.065451
log average fitness in generation 1254, 251 generations after burn-in, is: -2.059670
log average fitness in generation 1255, 252 generations after burn-in, is: -2.066052
log average fitness in generation 1256, 253 generations after burn-in, is: -2.071468
log average fitness in generation 1257, 254 generations after burn-in, is: -2.055685
log average fitness in generation 1258, 255 generations after burn-in, is: -2.061830
log average fitness in generation 1259, 256 generations after burn-in, is: -2.057347
log average fitness in generation 1260, 257 generations after burn-in, is: -2.055734
log average fitness in generation 1261, 258 generations after burn-in, is: -2.026970
log average fitness in generation 1262, 259 generations after burn-in, is: -2.034162
log average fitness in generation 1263, 260 generations after burn-in, is: -2.044190
log average fitness in generation 1264, 261 generations after burn-in, is: -2.028001
log average fitness in generation 1265, 262 generations after burn-in, is: -2.033736
log average fitness in generation 1266, 263 generations after burn-in, is: -2.029926
log average fitness in generation 1267, 264 generations after burn-in, is: -2.036587
log average fitness in generation 1268, 265 generations after burn-in, is: -2.041833
log average fitness in generation 1269, 266 generations after burn-in, is: -2.047929
log average fitness in generation 1270, 267 generations after burn-in, is: -2.062952
log average fitness in generation 1271, 268 generations after burn-in, is: -2.058210
log average fitness in generation 1272, 269 generations after burn-in, is: -2.065768
log average fitness in generation 1273, 270 generations after burn-in, is: -2.064139
log average fitness in generation 1274, 271 generations after burn-in, is: -2.058979
log average fitness in generation 1275, 272 generations after burn-in, is: -2.081739
log average fitness in generation 1276, 273 generations after burn-in, is: -2.084891
log average fitness in generation 1277, 274 generations after burn-in, is: -2.086448
log average fitness in generation 1278, 275 generations after burn-in, is: -2.083114
log average fitness in generation 1279, 276 generations after burn-in, is: -2.075674
log average fitness in generation 1280, 277 generations after burn-in, is: -2.089464
log average fitness in generation 1281, 278 generations after burn-in, is: -2.109197
log average fitness in generation 1282, 279 generations after burn-in, is: -2.109838
log average fitness in generation 1283, 280 generations after burn-in, is: -2.113407
log average fitness in generation 1284, 281 generations after burn-in, is: -2.103612
log average fitness in generation 1285, 282 generations after burn-in, is: -2.098743
log average fitness in generation 1286, 283 generations after burn-in, is: -2.086991
log average fitness in generation 1287, 284 generations after burn-in, is: -2.081915
log average fitness in generation 1288, 285 generations after burn-in, is: -2.080759
log average fitness in generation 1289, 286 generations after burn-in, is: -2.077268
log average fitness in generation 1290, 287 generations after burn-in, is: -2.078854
log average fitness in generation 1291, 288 generations after burn-in, is: -2.078340
log average fitness in generation 1292, 289 generations after burn-in, is: -2.090796
log average fitness in generation 1293, 290 generations after burn-in, is: -2.087341
log average fitness in generation 1294, 291 generations after burn-in, is: -2.095294
log average fitness in generation 1295, 292 generations after burn-in, is: -2.108648
log average fitness in generation 1296, 293 generations after burn-in, is: -2.110831
log average fitness in generation 1297, 294 generations after burn-in, is: -2.103786
log average fitness in generation 1298, 295 generations after burn-in, is: -2.108815
log average fitness in generation 1299, 296 generations after burn-in, is: -2.103026
log average fitness in generation 1300, 297 generations after burn-in, is: -2.099392
log average fitness in generation 1301, 298 generations after burn-in, is: -2.113041
log average fitness in generation 1302, 299 generations after burn-in, is: -2.138521
log average fitness in generation 1303, 300 generations after burn-in, is: -2.150667
log average fitness in generation 1304, 301 generations after burn-in, is: -2.147438
log average fitness in generation 1305, 302 generations after burn-in, is: -2.142584
log average fitness in generation 1306, 303 generations after burn-in, is: -2.133243
log average fitness in generation 1307, 304 generations after burn-in, is: -2.125452
log average fitness in generation 1308, 305 generations after burn-in, is: -2.116212
log average fitness in generation 1309, 306 generations after burn-in, is: -2.107947
log average fitness in generation 1310, 307 generations after burn-in, is: -2.102802
log average fitness in generation 1311, 308 generations after burn-in, is: -2.092031
log average fitness in generation 1312, 309 generations after burn-in, is: -2.084427
log average fitness in generation 1313, 310 generations after burn-in, is: -2.083187
log average fitness in generation 1314, 311 generations after burn-in, is: -2.075990
log average fitness in generation 1315, 312 generations after burn-in, is: -2.060119
log average fitness in generation 1316, 313 generations after burn-in, is: -2.058183
log average fitness in generation 1317, 314 generations after burn-in, is: -2.060492
log average fitness in generation 1318, 315 generations after burn-in, is: -2.061316
log average fitness in generation 1319, 316 generations after burn-in, is: -2.060029
log average fitness in generation 1320, 317 generations after burn-in, is: -2.062389
log average fitness in generation 1321, 318 generations after burn-in, is: -2.063221
log average fitness in generation 1322, 319 generations after burn-in, is: -2.081480
log average fitness in generation 1323, 320 generations after burn-in, is: -2.088852
log average fitness in generation 1324, 321 generations after burn-in, is: -2.081519
log average fitness in generation 1325, 322 generations after burn-in, is: -2.071855
log average fitness in generation 1326, 323 generations after burn-in, is: -2.065965
log average fitness in generation 1327, 324 generations after burn-in, is: -2.063987
log average fitness in generation 1328, 325 generations after burn-in, is: -2.090795
log average fitness in generation 1329, 326 generations after burn-in, is: -2.086351
log average fitness in generation 1330, 327 generations after burn-in, is: -2.075706
log average fitness in generation 1331, 328 generations after burn-in, is: -2.088291
log average fitness in generation 1332, 329 generations after burn-in, is: -2.090588
log average fitness in generation 1333, 330 generations after burn-in, is: -2.077171
log average fitness in generation 1334, 331 generations after burn-in, is: -2.076999
log average fitness in generation 1335, 332 generations after burn-in, is: -2.088069
log average fitness in generation 1336, 333 generations after burn-in, is: -2.083750
log average fitness in generation 1337, 334 generations after burn-in, is: -2.070825
log average fitness in generation 1338, 335 generations after burn-in, is: -2.067367
log average fitness in generation 1339, 336 generations after burn-in, is: -2.044618
log average fitness in generation 1340, 337 generations after burn-in, is: -2.040947
log average fitness in generation 1341, 338 generations after burn-in, is: -2.041858
log average fitness in generation 1342, 339 generations after burn-in, is: -2.035760
log average fitness in generation 1343, 340 generations after burn-in, is: -2.040223
log average fitness in generation 1344, 341 generations after burn-in, is: -2.036096
log average fitness in generation 1345, 342 generations after burn-in, is: -2.033022
log average fitness in generation 1346, 343 generations after burn-in, is: -2.032647
log average fitness in generation 1347, 344 generations after burn-in, is: -2.028793
log average fitness in generation 1348, 345 generations after burn-in, is: -2.034717
log average fitness in generation 1349, 346 generations after burn-in, is: -2.045023
log average fitness in generation 1350, 347 generations after burn-in, is: -2.044439
log average fitness in generation 1351, 348 generations after burn-in, is: -2.036958
log average fitness in generation 1352, 349 generations after burn-in, is: -2.034590
log average fitness in generation 1353, 350 generations after burn-in, is: -2.029713
log average fitness in generation 1354, 351 generations after burn-in, is: -2.027246
log average fitness in generation 1355, 352 generations after burn-in, is: -2.046619
log average fitness in generation 1356, 353 generations after burn-in, is: -2.044217
log average fitness in generation 1357, 354 generations after burn-in, is: -2.056600
log average fitness in generation 1358, 355 generations after burn-in, is: -2.054533
log average fitness in generation 1359, 356 generations after burn-in, is: -2.066441
log average fitness in generation 1360, 357 generations after burn-in, is: -2.064101
log average fitness in generation 1361, 358 generations after burn-in, is: -2.049985
log average fitness in generation 1362, 359 generations after burn-in, is: -2.054235
log average fitness in generation 1363, 360 generations after burn-in, is: -2.058252
log average fitness in generation 1364, 361 generations after burn-in, is: -2.060139
log average fitness in generation 1365, 362 generations after burn-in, is: -2.063761
log average fitness in generation 1366, 363 generations after burn-in, is: -2.061761
log average fitness in generation 1367, 364 generations after burn-in, is: -2.057657
log average fitness in generation 1368, 365 generations after burn-in, is: -2.053753
log average fitness in generation 1369, 366 generations after burn-in, is: -2.059098
log average fitness in generation 1370, 367 generations after burn-in, is: -2.050152
log average fitness in generation 1371, 368 generations after burn-in, is: -2.037488
log average fitness in generation 1372, 369 generations after burn-in, is: -2.029485
log average fitness in generation 1373, 370 generations after burn-in, is: -2.030416
log average fitness in generation 1374, 371 generations after burn-in, is: -2.027433
log average fitness in generation 1375, 372 generations after burn-in, is: -2.036214
log average fitness in generation 1376, 373 generations after burn-in, is: -2.011027
log average fitness in generation 1377, 374 generations after burn-in, is: -2.007461
log average fitness in generation 1378, 375 generations after burn-in, is: -1.999280
log average fitness in generation 1379, 376 generations after burn-in, is: -2.003532
log average fitness in generation 1380, 377 generations after burn-in, is: -2.007116
log average fitness in generation 1381, 378 generations after burn-in, is: -2.034823
log average fitness in generation 1382, 379 generations after burn-in, is: -2.049493
log average fitness in generation 1383, 380 generations after burn-in, is: -2.060804
log average fitness in generation 1384, 381 generations after burn-in, is: -2.081636
log average fitness in generation 1385, 382 generations after burn-in, is: -2.091567
log average fitness in generation 1386, 383 generations after burn-in, is: -2.101082
log average fitness in generation 1387, 384 generations after burn-in, is: -2.103146
log average fitness in generation 1388, 385 generations after burn-in, is: -2.103829
log average fitness in generation 1389, 386 generations after burn-in, is: -2.093147
log average fitness in generation 1390, 387 generations after burn-in, is: -2.079210
log average fitness in generation 1391, 388 generations after burn-in, is: -2.087390
log average fitness in generation 1392, 389 generations after burn-in, is: -2.097198
log average fitness in generation 1393, 390 generations after burn-in, is: -2.105166
log average fitness in generation 1394, 391 generations after burn-in, is: -2.091122
log average fitness in generation 1395, 392 generations after burn-in, is: -2.099328
log average fitness in generation 1396, 393 generations after burn-in, is: -2.087225
log average fitness in generation 1397, 394 generations after burn-in, is: -2.086607
log average fitness in generation 1398, 395 generations after burn-in, is: -2.092642
log average fitness in generation 1399, 396 generations after burn-in, is: -2.096545
log average fitness in generation 1400, 397 generations after burn-in, is: -2.090720
log average fitness in generation 1401, 398 generations after burn-in, is: -2.103232
log average fitness in generation 1402, 399 generations after burn-in, is: -2.093190
log average fitness in generation 1403, 400 generations after burn-in, is: -2.085073
log average fitness in generation 1404, 401 generations after burn-in, is: -2.083495
log average fitness in generation 1405, 402 generations after burn-in, is: -2.082690
log average fitness in generation 1406, 403 generations after burn-in, is: -2.088540
log average fitness in generation 1407, 404 generations after burn-in, is: -2.086161
log average fitness in generation 1408, 405 generations after burn-in, is: -2.079942
log average fitness in generation 1409, 406 generations after burn-in, is: -2.074453
log average fitness in generation 1410, 407 generations after burn-in, is: -2.057222
log average fitness in generation 1411, 408 generations after burn-in, is: -2.066511
log average fitness in generation 1412, 409 generations after burn-in, is: -2.071854
log average fitness in generation 1413, 410 generations after burn-in, is: -2.071536
log average fitness in generation 1414, 411 generations after burn-in, is: -2.064401
log average fitness in generation 1415, 412 generations after burn-in, is: -2.072497
log average fitness in generation 1416, 413 generations after burn-in, is: -2.090067
log average fitness in generation 1417, 414 generations after burn-in, is: -2.088817
log average fitness in generation 1418, 415 generations after burn-in, is: -2.091129
log average fitness in generation 1419, 416 generations after burn-in, is: -2.086416
log average fitness in generation 1420, 417 generations after burn-in, is: -2.082842
log average fitness in generation 1421, 418 generations after burn-in, is: -2.103397
log average fitness in generation 1422, 419 generations after burn-in, is: -2.117601
log average fitness in generation 1423, 420 generations after burn-in, is: -2.119128
log average fitness in generation 1424, 421 generations after burn-in, is: -2.113776
log average fitness in generation 1425, 422 generations after burn-in, is: -2.106801
log average fitness in generation 1426, 423 generations after burn-in, is: -2.107648
log average fitness in generation 1427, 424 generations after burn-in, is: -2.099668
log average fitness in generation 1428, 425 generations after burn-in, is: -2.105350
log average fitness in generation 1429, 426 generations after burn-in, is: -2.104270
log average fitness in generation 1430, 427 generations after burn-in, is: -2.092948
log average fitness in generation 1431, 428 generations after burn-in, is: -2.117605
log average fitness in generation 1432, 429 generations after burn-in, is: -2.136445
log average fitness in generation 1433, 430 generations after burn-in, is: -2.137231
log average fitness in generation 1434, 431 generations after burn-in, is: -2.142331
log average fitness in generation 1435, 432 generations after burn-in, is: -2.143733
log average fitness in generation 1436, 433 generations after burn-in, is: -2.151145
log average fitness in generation 1437, 434 generations after burn-in, is: -2.141142
log average fitness in generation 1438, 435 generations after burn-in, is: -2.149816
log average fitness in generation 1439, 436 generations after burn-in, is: -2.182089
log average fitness in generation 1440, 437 generations after burn-in, is: -2.204376
log average fitness in generation 1441, 438 generations after burn-in, is: -2.202828
log average fitness in generation 1442, 439 generations after burn-in, is: -2.200402
log average fitness in generation 1443, 440 generations after burn-in, is: -2.193739
log average fitness in generation 1444, 441 generations after burn-in, is: -2.182985
log average fitness in generation 1445, 442 generations after burn-in, is: -2.178421
log average fitness in generation 1446, 443 generations after burn-in, is: -2.167612
log average fitness in generation 1447, 444 generations after burn-in, is: -2.174832
log average fitness in generation 1448, 445 generations after burn-in, is: -2.146693
log average fitness in generation 1449, 446 generations after burn-in, is: -2.138966
log average fitness in generation 1450, 447 generations after burn-in, is: -2.109730
log average fitness in generation 1451, 448 generations after burn-in, is: -2.100240
