Nxtimesteps,Sum.of.wis,Variance.in.log.fitness
102,0.523390,0.309864236656232916
103,0.496575,0.315360354822871891
104,0.470086,0.300032211243330127
105,0.438934,0.318769940540825580
106,0.435251,0.354245515158296609
107,0.442153,0.327267774160271974
108,0.441863,0.313938620039261984
109,0.429436,0.295622911666564903
110,0.407017,0.294141685691694077
111,0.392355,0.310519010874146462
112,0.385267,0.325700951044915255
113,0.374758,0.308650433029075688
114,0.359058,0.316935243223900098
115,0.341529,0.312844400162007485
116,0.327594,0.319373639714242652
117,0.319861,0.313073815995148552
118,0.311553,0.311830869729247173
119,0.304308,0.276392939020971451
120,0.293228,0.286067157949523698
121,0.287091,0.321226240696396659
122,0.290342,0.337784523374406231
123,0.294104,0.323724286325700550
124,0.292130,0.317137998902399521
125,0.288813,0.320247931745643200
126,0.294536,0.350431382925846469
127,0.285724,0.326916675748331831
128,0.279514,0.303049085434521859
129,0.276364,0.316711153770048381
130,0.269049,0.313525811912684138
131,0.255900,0.310782030267313436
132,0.253153,0.331224817746375966
133,0.247762,0.313860138848729042
134,0.255462,0.301088803958617535
135,0.258410,0.320252777658949550
136,0.256708,0.330118464893806807
137,0.256405,0.310819035602208860
138,0.250954,0.309639616018252684
139,0.248082,0.340069757679641260
140,0.241876,0.316700685391663517
141,0.236143,0.328853608993057267
142,0.232446,0.297957099224995081
143,0.217106,0.270394110978818714
144,0.209127,0.277269290983548355
145,0.204899,0.280411932401946118
146,0.195189,0.290781790688324826
147,0.189489,0.297941482407595659
148,0.184900,0.311247303318530122
149,0.181727,0.284950698905686250
150,0.175294,0.307231173694397119
151,0.172126,0.320419966695629055
152,0.170250,0.298514780183828266
153,0.178248,0.357602812947618864
154,0.169704,0.347993089558972180
155,0.173939,0.359127243722259737
156,0.170379,0.301038574766334610
157,0.161860,0.322562117529131609
158,0.163371,0.339432705237199983
159,0.157996,0.350640161836789310
160,0.153178,0.334481339308200287
161,0.148196,0.322656111725424966
162,0.146773,0.307432174099975530
163,0.145396,0.312377122065324031
164,0.137704,0.309712205671452800
165,0.136192,0.308666880712247960
166,0.133424,0.319411990529191447
167,0.125149,0.330360138578848550
168,0.130121,0.369147881340447126
169,0.133115,0.343007097530230176
170,0.124290,0.310101957114201299
171,0.123850,0.319993327956333895
172,0.114875,0.298981718050484124
173,0.115534,0.330416597406646972
174,0.120182,0.347059907839411652
175,0.122749,0.348887874260575437
176,0.123631,0.321671012906276088
177,0.123546,0.324505599152630997
178,0.123240,0.327329454561171518
179,0.128183,0.356829427457888371
180,0.126826,0.355042655374978089
181,0.137844,0.358016664547110786
182,0.139700,0.325506377192207097
183,0.146445,0.340516889079859164
184,0.145300,0.373351327496449281
185,0.146440,0.339836956133966250
186,0.148032,0.336795005089293276
187,0.147591,0.346461089105190800
188,0.149576,0.339567026204749378
189,0.148165,0.350024444390640566
190,0.153344,0.351531721025792443
191,0.153523,0.325400542038550955
192,0.151146,0.313054199093363794
193,0.149346,0.319806190153297698
194,0.144532,0.314523312907240116
195,0.138613,0.311640589502010790
196,0.137998,0.307051623181473277
197,0.137945,0.300504375353026709
198,0.139253,0.315937313378946094
199,0.138569,0.343579751052816906
200,0.134303,0.323495518977749585
201,0.129672,0.325876965807744001
202,0.128880,0.318324607517380342
203,0.133303,0.332487011172071967
204,0.134508,0.313444593843966834
205,0.129546,0.303782717399839475
206,0.125534,0.296884058020582209
207,0.128523,0.343412899979442965
208,0.124814,0.316926214875198009
209,0.128935,0.345832249552559090
210,0.138371,0.369232156437375392
211,0.139595,0.331985456089984976
212,0.138245,0.314859925713506184
213,0.142954,0.343066455852822139
214,0.142685,0.333463313845995146
215,0.137995,0.319257331403317246
216,0.135610,0.289304060909985228
217,0.128919,0.298449141285381803
218,0.126335,0.299841724517309616
219,0.127346,0.306885872773348167
220,0.121480,0.309001057920572253
221,0.125933,0.324429939233056797
222,0.125674,0.321319394829060134
223,0.127884,0.329375447729718884
224,0.126048,0.335540308029947665
225,0.122277,0.310921718770754918
226,0.124588,0.315763408219965902
227,0.119109,0.308669238381544531
228,0.118649,0.311313108472293543
229,0.125696,0.315564302294792653
230,0.124861,0.323788685936386045
231,0.129622,0.321256755409323691
232,0.131296,0.323848708907783556
233,0.129297,0.310039431065646798
234,0.126153,0.316915128832442050
235,0.123177,0.293048682987223308
236,0.123530,0.309365232768312293
237,0.116000,0.283841111280189295
238,0.112915,0.299385392711012110
239,0.109982,0.291444127883266568
240,0.108006,0.345846283074645433
241,0.110356,0.347623434145072907
242,0.113553,0.320510326292260228
243,0.114724,0.322431524776594813
244,0.115142,0.328655328498875854
245,0.117460,0.350509787175052823
246,0.119093,0.330668830898776189
247,0.117555,0.336097997247858882
248,0.111858,0.335820315482044718
249,0.108458,0.289968507754492566
250,0.106418,0.315766535040219176
251,0.102746,0.302216150427289276
252,0.093288,0.281958888824337339
253,0.090352,0.291592162851120162
254,0.089832,0.344724658693080721
255,0.092162,0.348295621434587643
256,0.092062,0.373483575129113954
257,0.096498,0.370185506293546740
258,0.095385,0.332612208834957457
259,0.095412,0.339436730692122213
260,0.091635,0.327195836874171142
261,0.087536,0.313562034936262446
262,0.088450,0.332326351886441107
263,0.082235,0.328875800215995329
264,0.082702,0.349450449887654391
265,0.085891,0.367325589158415400
266,0.083141,0.326358627749679497
267,0.082867,0.325109090923970223
268,0.087780,0.352088124259824775
269,0.085743,0.319914050238238656
270,0.083059,0.322094639522200465
271,0.080865,0.320319777046462695
272,0.079270,0.297301419670967293
273,0.079699,0.306953893492319718
274,0.083788,0.341711273081260036
275,0.082042,0.316972614290849164
276,0.080335,0.318190075606097522
277,0.078710,0.306154156043564885
278,0.076682,0.327719116994215465
279,0.079461,0.345349104809017204
280,0.080744,0.360771542651987298
281,0.080658,0.326448496117055731
282,0.079302,0.316043617185910730
283,0.075143,0.305877752745370934
284,0.073880,0.321473850634498681
285,0.073229,0.328493410086745208
286,0.070617,0.318965640914663562
287,0.071677,0.311674268794299825
288,0.068670,0.312715023754101262
289,0.072087,0.332151077947228202
290,0.073091,0.348840944562650301
291,0.073750,0.322711492992809379
292,0.074917,0.310792595515248238
293,0.074153,0.322981524690282629
294,0.071773,0.312856093177221850
295,0.071016,0.304776652235284662
296,0.069796,0.301420747025360980
297,0.068895,0.278405755190006210
298,0.065355,0.286616504014358342
299,0.066214,0.330867804693965595
300,0.066559,0.338372172783832248
301,0.067316,0.329801427188223195
302,0.068912,0.331466266957187339
303,0.069063,0.318446279985577896
304,0.070029,0.331904690919652468
305,0.067613,0.343309917409997056
306,0.065120,0.329610730881094605
307,0.069856,0.333859815873317700
308,0.068852,0.328293995594889809
309,0.065990,0.282671869498365758
310,0.063926,0.292629363050469160
311,0.064420,0.326404035838484208
312,0.065374,0.326034443045248146
313,0.066607,0.333389220626129246
314,0.062172,0.303756381669200659
315,0.060504,0.292319785780300878
316,0.061381,0.300260384902185817
317,0.061571,0.308074332992687661
318,0.060554,0.343136632052211954
319,0.059408,0.343188036052587464
320,0.061990,0.329525565895849415
321,0.061278,0.328271164939297810
322,0.059409,0.330259538421207310
323,0.064224,0.380849307759626332
324,0.063653,0.348767103631178965
325,0.064122,0.324393115199201443
326,0.065045,0.334005045302383230
327,0.063627,0.330224482781202089
328,0.062281,0.310482065858121992
329,0.060415,0.326752509422644388
330,0.059690,0.323137184466451177
331,0.058327,0.317344995885302739
332,0.058604,0.321229588245100284
333,0.058041,0.306843247689371990
334,0.056096,0.309246747506482234
335,0.053578,0.329548101378994374
336,0.053403,0.332083648444516322
337,0.055616,0.337397499855870697
338,0.055341,0.322466277552190650
339,0.053022,0.318452290204689181
340,0.053360,0.329838370839237338
341,0.054621,0.361799315625916773
342,0.057233,0.346416536777744477
343,0.057872,0.349220596553859952
344,0.062772,0.351350407022232525
345,0.064392,0.335422928149740618
346,0.063998,0.316689226666668544
347,0.065335,0.314891133582687999
348,0.062599,0.287987088437430483
349,0.060442,0.289101397095584911
350,0.059527,0.323647498694392022
351,0.061158,0.306739107141025369
352,0.057994,0.314996905321026921
353,0.060244,0.327839580587140189
354,0.057363,0.305637468816877589
355,0.054112,0.272950352337622826
356,0.050923,0.297845580183442815
357,0.053528,0.325891616094474923
358,0.051566,0.278924964624172822
359,0.049622,0.315062983527155893
360,0.049964,0.315895234871965580
361,0.049598,0.335269479876924070
362,0.048678,0.299912388602452951
363,0.049362,0.307261872658973256
364,0.047442,0.315380443687826029
365,0.046221,0.308283347671648000
366,0.043716,0.302315825000244121
367,0.045104,0.328623087039361161
368,0.044759,0.317767141210471560
369,0.043375,0.332633114993538148
370,0.042717,0.315244052639956973
371,0.040627,0.319321018581398663
372,0.040411,0.323481877730892320
373,0.040267,0.325864970713192370
374,0.038876,0.312784353958581229
375,0.040254,0.350079311177624031
376,0.040149,0.329824243234783654
377,0.039393,0.320387501058698898
378,0.038063,0.335191973226569462
379,0.038270,0.373431854278794273
380,0.037542,0.344633536326059364
381,0.037769,0.356479854650306072
382,0.036297,0.328272416606408712
383,0.037051,0.324804317067284021
384,0.037805,0.325054991939371041
385,0.036247,0.332683525534687718
386,0.036587,0.344793722830566474
387,0.035905,0.328297336633940506
388,0.034264,0.310393379115116885
389,0.031561,0.284666662190828035
390,0.030807,0.284322255118569955
391,0.030498,0.288085677829415576
392,0.029853,0.303321797285881545
393,0.028373,0.287217522990642071
394,0.028310,0.268475143853785791
395,0.025955,0.266582669504015046
396,0.025068,0.292948231477712762
397,0.024776,0.306946044701889242
398,0.024076,0.319798034354669303
399,0.024025,0.338470260253027733
400,0.023542,0.312563897950849157
401,0.023016,0.354362443969179819
402,0.024084,0.328658944325159130
403,0.024774,0.340487093396144858
404,0.024429,0.319464741335424185
405,0.026541,0.362077342116640943
406,0.026982,0.322473764135489949
407,0.025509,0.330872075647623054
408,0.025070,0.319404555445038540
409,0.026166,0.336867554854236140
410,0.025400,0.315533477374668636
411,0.024467,0.312629870448750125
412,0.024151,0.294080231850212481
413,0.024592,0.322604544839090457
414,0.024047,0.326734311865377991
415,0.023250,0.320398217974069588
416,0.023613,0.358067080775243352
417,0.023047,0.355765840033414382
418,0.022725,0.349697441819883936
419,0.022510,0.356791269076548789
420,0.022807,0.329783164202788248
421,0.022631,0.330784330578948349
422,0.022781,0.331473245649985371
423,0.023871,0.364797381080615213
424,0.024052,0.343559762615580522
425,0.025790,0.328766908965369586
426,0.026755,0.325059116827007000
427,0.026630,0.302014077970547856
428,0.027260,0.329856681620171066
429,0.026775,0.335896001592732862
430,0.027309,0.349296516281077274
431,0.027159,0.342455395818753949
432,0.028977,0.356458882543815470
433,0.029662,0.358211310234138713
434,0.030223,0.342533496797155612
435,0.031344,0.357071920418283562
436,0.030654,0.303684715979447739
437,0.031049,0.324517975802065262
438,0.030932,0.310430916248932987
439,0.032290,0.323032646991957773
440,0.032321,0.330787687007331521
441,0.031104,0.318907267069208300
442,0.029849,0.313675233536990561
443,0.029888,0.336610418707366410
444,0.030347,0.354488050865218285
445,0.030885,0.367265067624035657
446,0.032288,0.362386225570463794
447,0.030743,0.339861147886973469
448,0.032137,0.388569590687371291
449,0.032261,0.375803987519608251
450,0.029239,0.322197480535530378
451,0.028278,0.311282949581713375
452,0.028209,0.327692734298526411
453,0.029188,0.316521610595669023
454,0.028408,0.326385529810377772
455,0.028140,0.308133395662238851
456,0.028721,0.326288055437015501
457,0.027619,0.313400102587965690
458,0.026748,0.312485093679550630
459,0.026790,0.311278424054563740
460,0.025508,0.288634064448725414
461,0.024841,0.306998055115157154
462,0.025019,0.339953840341953362
463,0.025096,0.323748814326183354
464,0.025605,0.347119332577233208
465,0.027018,0.349992735907400765
466,0.027323,0.364078561005613033
467,0.029212,0.373365706068328751
468,0.030935,0.359118624683597509
469,0.031618,0.364404959084253910
470,0.033535,0.384487858553383799
471,0.032168,0.337298080906546394
472,0.033130,0.334793171589082172
473,0.032715,0.317321413395783902
474,0.032499,0.327566050213357440
475,0.032654,0.340754917247107381
476,0.032613,0.316269479121571828
477,0.031582,0.293713329394862888
478,0.032198,0.318750416077122400
479,0.032148,0.340266105404480823
480,0.030815,0.328683875941113479
481,0.030170,0.341016035806445517
482,0.029744,0.333298055102055624
483,0.029455,0.329781730322011801
484,0.029635,0.329520586337951948
485,0.028703,0.304810455274402259
486,0.028156,0.355500464985001097
487,0.029770,0.349931505215148542
488,0.031590,0.362751627566388235
489,0.030428,0.338913467734538010
490,0.030602,0.335917568526192589
491,0.029761,0.323537680127604310
492,0.028586,0.295719820742109729
493,0.027665,0.310234245940752773
494,0.027894,0.355672626111371348
495,0.027989,0.329852043058895206
496,0.029222,0.338270178330084992
497,0.028298,0.305781649138012090
498,0.028483,0.320699417847178980
499,0.027433,0.322023544517623439
500,0.027325,0.317537001711552580
501,0.027466,0.317461049297262543
502,0.027583,0.344177133491901321
503,0.026962,0.309211715910215457
504,0.026726,0.307164245687749304
505,0.026322,0.318661368792479138
506,0.025374,0.306551114161728311
507,0.026073,0.292458993112206245
508,0.026150,0.298898584374596543
509,0.025756,0.309167225008992408
510,0.026270,0.308786834780536257
511,0.027050,0.293600050338153673
512,0.027578,0.317394581420052224
513,0.029259,0.341043300404784533
514,0.028877,0.336639370803346216
515,0.027978,0.312706165335092712
516,0.026976,0.287296697019905345
517,0.026358,0.308493429455204915
518,0.027141,0.310747326833577087
519,0.026643,0.306592764897190451
520,0.026444,0.311229656261975574
521,0.026734,0.335381115757566517
522,0.026071,0.315919482162728416
523,0.025725,0.328732249454920633
524,0.026727,0.309179151036249045
525,0.025193,0.327015483281716646
526,0.025032,0.333169721111587436
527,0.024236,0.298015282465081077
528,0.022910,0.304227356473873778
529,0.023316,0.316859561531516232
530,0.022667,0.323603447559614787
531,0.022900,0.334086535741050017
532,0.023340,0.330434151471038440
533,0.022949,0.331408860581085929
534,0.023171,0.283055891766431200
535,0.020736,0.283444912385994174
536,0.020661,0.319679427606604838
537,0.021055,0.311894744343422570
538,0.022068,0.329447059564297262
539,0.022575,0.332851118703415882
540,0.022868,0.336914489218737234
541,0.022323,0.342497999147988064
542,0.023260,0.323249536879948562
543,0.022645,0.323300206786641064
544,0.023239,0.359782249259078146
545,0.023779,0.340585476842148238
546,0.023541,0.357370305996481508
547,0.023473,0.295675241795627708
548,0.022838,0.312834612471950324
549,0.022920,0.327175226312442002
550,0.023115,0.316478258192153694
551,0.022058,0.290869787357514065
552,0.023244,0.322957145586756034
553,0.022862,0.349396674696577980
554,0.022560,0.327557490933807760
555,0.022299,0.321933399180107827
556,0.022354,0.331474308408382101
557,0.022269,0.320130750338051662
558,0.022030,0.312477855659046344
559,0.022300,0.320704388414879693
560,0.022633,0.370669600136597832
561,0.021351,0.301953793203138143
562,0.020445,0.323093729194027623
563,0.019528,0.337969074353526855
564,0.019408,0.284940741299764544
565,0.019832,0.312197547440789425
566,0.019842,0.300512398773764566
567,0.020017,0.325351701839136198
568,0.020111,0.337475112774042074
569,0.021398,0.365904740394010997
570,0.021255,0.315851912360654297
571,0.022024,0.329934202025340184
572,0.022781,0.334900580069310616
573,0.022365,0.318706278185909908
574,0.021355,0.296901283791465631
575,0.022104,0.299313037615973887
576,0.022891,0.335540341178715174
577,0.021438,0.308028531455330989
578,0.020465,0.305694912712470124
579,0.020580,0.341875029557194121
580,0.021888,0.354212149192917880
581,0.022492,0.348102675525505278
582,0.023135,0.327908481096851168
583,0.023783,0.330739281217835690
584,0.023295,0.313514258514089039
585,0.022972,0.309463896343949885
586,0.022841,0.347895109036614414
587,0.023520,0.343339877060479803
588,0.023890,0.334754864436148880
589,0.024301,0.363719060829568064
590,0.025334,0.330454376026513119
591,0.023700,0.315960438596075088
592,0.023492,0.336514984822115060
593,0.023322,0.335707780570841219
594,0.023184,0.321641116622924494
595,0.022721,0.313887273572748204
596,0.022253,0.312392202263992447
597,0.021638,0.323661344381855121
598,0.021020,0.315371548626424747
599,0.021502,0.316401186202553530
600,0.020314,0.288909765966236409
601,0.020563,0.305701151499866153
602,0.020121,0.320276414593968162
603,0.018887,0.323213287399972071
604,0.018284,0.293494178525181726
605,0.018119,0.308728341329830958
606,0.016903,0.310732519044290723
607,0.016948,0.314802033544115789
608,0.017077,0.347980129155209650
609,0.017001,0.354945655061326582
610,0.016271,0.337321017477930196
611,0.016328,0.344478222410748547
612,0.016610,0.352993737977138233
613,0.017353,0.328901217658425005
614,0.017599,0.328699917493679161
615,0.017970,0.331791572421786141
616,0.017479,0.333853353642704131
617,0.016891,0.318182453186450276
618,0.016790,0.319022599085359515
619,0.017147,0.338812576289195366
620,0.017283,0.315756401917960450
621,0.017111,0.326093740766770057
622,0.017756,0.339934818564816554
623,0.018690,0.339108593637087841
624,0.019039,0.342336850368172740
625,0.019105,0.325856996270220467
626,0.018970,0.328737892574587576
627,0.019038,0.336250082872248279
628,0.019116,0.344826775758763526
629,0.019221,0.346316861185984759
630,0.019640,0.348110294623144301
631,0.019848,0.366011776920303178
632,0.020356,0.343507387059151403
633,0.021509,0.362521375114656930
634,0.021480,0.359346522958218118
635,0.021693,0.351910247436917734
636,0.021152,0.307136387496383945
637,0.021266,0.301856264106208971
638,0.020630,0.298568083707831056
639,0.020896,0.339286530668199193
640,0.021152,0.370807629978505582
641,0.022058,0.346512515990382630
642,0.022579,0.335441130093089734
643,0.021974,0.296586783036759560
644,0.020876,0.289531783371901164
645,0.021134,0.316721870511709525
646,0.020535,0.307594138813554241
647,0.019744,0.304068589081561869
648,0.019592,0.346154081349340670
649,0.019961,0.352800311485560403
650,0.020346,0.324076924016380663
651,0.019724,0.317605442926672699
652,0.019167,0.328482359634553189
653,0.018762,0.336645825840833912
654,0.018836,0.339977667117840388
655,0.018143,0.311415534607118849
656,0.017434,0.290484431717672575
657,0.017056,0.319886316944473392
658,0.017733,0.357310320239243584
659,0.017873,0.329614364493154066
660,0.017865,0.323509407384737990
661,0.017913,0.329748018518081776
662,0.018042,0.327644184976893460
663,0.018476,0.321167923387201903
664,0.018824,0.308719349976201096
665,0.017753,0.294277028589429113
666,0.017343,0.315887885098958821
667,0.016837,0.323757353674080761
668,0.016606,0.298919561319564375
669,0.016326,0.278663198912210253
670,0.015406,0.302559540025590046
671,0.015470,0.323177539978435902
672,0.015532,0.369590867576128190
673,0.016085,0.365208530050171676
674,0.016157,0.364995519030832882
675,0.016362,0.323027928330024527
676,0.015495,0.317280257494849782
677,0.015595,0.340562210297784496
678,0.015279,0.364927776705978646
679,0.015123,0.352193822494438646
680,0.016746,0.408844883008638749
681,0.016918,0.364593033381813758
682,0.016801,0.332713583227180754
683,0.016167,0.311787383731611523
684,0.015691,0.308987592326545879
685,0.015991,0.335691575625460870
686,0.015745,0.377695740032295335
687,0.016407,0.377273558895028949
688,0.016103,0.341973959462466170
689,0.015786,0.310010752012795376
690,0.016021,0.340925898705562280
691,0.016325,0.334883600134774473
692,0.016291,0.347636623289859836
693,0.017404,0.377824556973821446
694,0.017964,0.343890247873943622
695,0.017516,0.322913720307183350
696,0.017770,0.310090887753932509
697,0.018098,0.310485683592574946
698,0.017392,0.304450286071085929
699,0.017540,0.328253346028851034
700,0.018198,0.328422540692180576
701,0.019080,0.377959052446369959
702,0.021093,0.390750877232891924
703,0.022738,0.385316409197607734
704,0.023360,0.360198063504234667
705,0.021964,0.319289946734292007
706,0.021356,0.297097100459396468
707,0.021776,0.335656583361490735
708,0.021748,0.328591250162213744
709,0.022124,0.327802104284518503
710,0.019994,0.320758703937092604
711,0.020145,0.329827301683937257
712,0.019674,0.315260608311243973
713,0.019497,0.305324567980239325
714,0.019419,0.281317074096585240
715,0.018922,0.316183091939205796
716,0.018049,0.295733620181576728
717,0.018268,0.319029193361369645
718,0.018429,0.322056836486513065
719,0.017255,0.336402253026535036
720,0.016786,0.317807987664228020
721,0.016287,0.306597121559263719
722,0.016754,0.338645552257262339
723,0.016460,0.328038641234055850
724,0.015910,0.344989417782651520
725,0.016704,0.348142518614190599
726,0.016984,0.328744635517214834
727,0.016402,0.299324137692455083
728,0.016864,0.370301041467984593
729,0.017810,0.362596902752469308
730,0.020112,0.395236558062264931
731,0.021396,0.364552356924980392
732,0.022138,0.378519905253478339
733,0.022244,0.327382426999711706
734,0.021217,0.280175601744901026
735,0.020405,0.293255993849326269
736,0.021075,0.330890317970533920
737,0.020846,0.349219476321712352
738,0.019986,0.306133781604615518
739,0.020508,0.337492124404570881
740,0.020384,0.337793374233753552
741,0.020570,0.332114508853813661
742,0.020962,0.326519207404722844
743,0.021838,0.334607216105708372
744,0.021565,0.326192781468500614
745,0.021932,0.353770344627577726
746,0.022343,0.340389534125166426
747,0.022423,0.311840806097059942
748,0.021848,0.301715689946567112
749,0.020620,0.308086605187843754
750,0.020107,0.308331646758280231
751,0.019486,0.325791045454161876
752,0.018811,0.293557941747579043
753,0.018591,0.307904995095116263
754,0.018170,0.301051072974120149
755,0.018047,0.305163387475192005
756,0.017072,0.295651385729896798
757,0.016805,0.300115519191569313
758,0.016671,0.304384560498143497
759,0.017157,0.328350233831974481
760,0.017488,0.337124904587532581
761,0.017956,0.341984059323990341
762,0.017786,0.361671131558696790
763,0.017710,0.350636836099045335
764,0.018240,0.340925413020138568
765,0.018106,0.332069680866578287
766,0.016675,0.287156692189981744
767,0.017482,0.299467248497518435
768,0.016782,0.290271615411219985
769,0.017027,0.317415180527576224
770,0.017115,0.310342895442690114
771,0.016214,0.322334509296742122
772,0.016805,0.317223480054123985
773,0.017050,0.334334820119702114
774,0.016874,0.295047773366277188
775,0.015544,0.295340040323328279
776,0.014567,0.300807175420799711
777,0.014299,0.304901282329920309
778,0.013254,0.319358306675904202
779,0.013424,0.328099677619565933
780,0.013725,0.342405683275605777
781,0.013820,0.329663935073214009
782,0.014000,0.321132775097169587
783,0.014308,0.324876330612988040
784,0.014169,0.317330952221588525
785,0.013352,0.289013540946924496
786,0.012743,0.276811833041022359
787,0.012314,0.285403824827018093
788,0.012395,0.326709065366884821
789,0.012174,0.340598708849699616
790,0.011990,0.329496228588890494
791,0.011978,0.313796651706135354
792,0.011831,0.338481566731042127
793,0.012154,0.346948431368432286
794,0.012311,0.346275138606280064
795,0.012836,0.353516229157766648
796,0.012798,0.332946306483716925
797,0.013026,0.349542391110268580
798,0.012784,0.335953984935632832
799,0.012770,0.360712821124500371
800,0.012911,0.330574384872178773
801,0.012604,0.296640815590493545
802,0.012963,0.336392206420618900
803,0.012460,0.295373672668966469
804,0.012124,0.286144305768880558
805,0.011708,0.313284250771211081
806,0.011594,0.324557424465317101
807,0.011691,0.321296349736238607
808,0.011791,0.336042511284562140
809,0.012324,0.349933210482195445
810,0.012444,0.359264730035455448
811,0.012876,0.362688169933421123
812,0.012571,0.348874883344188758
813,0.012488,0.355964920534970475
814,0.012631,0.349002790117304396
815,0.013391,0.334285940287110839
816,0.013023,0.321363869725196372
817,0.012974,0.320858395803161167
818,0.012911,0.306626464183808178
819,0.012930,0.309518083398026778
820,0.012478,0.313876840246280209
821,0.012338,0.325544942874683940
822,0.012101,0.343713983515612553
823,0.011810,0.325462567549473336
824,0.011337,0.322405972688663556
825,0.011478,0.375733246464147908
826,0.011413,0.367616812163611917
827,0.011198,0.320016660698453748
828,0.010775,0.308861892563452145
829,0.010377,0.294448051461922600
830,0.010325,0.315057950967111811
831,0.010193,0.322043813092314557
832,0.009545,0.320860028569220468
833,0.009043,0.290011384899643621
834,0.009037,0.307145540621177160
835,0.009091,0.340470434698834923
836,0.008735,0.316119182320984904
837,0.008720,0.324894721135017828
838,0.009131,0.332371634993767651
839,0.008936,0.327723355132507721
840,0.008873,0.313069693812958627
841,0.008510,0.281668467227838393
842,0.008510,0.299171275628256239
843,0.008468,0.297203643946950091
844,0.008443,0.320869363188011625
845,0.008409,0.346960006678564692
846,0.008120,0.315593659945587524
847,0.007920,0.315290498378996198
848,0.007940,0.338130037364405167
849,0.008112,0.338672238563930250
850,0.007952,0.339090276135561253
851,0.007585,0.325738123140468849
852,0.007510,0.344215622474620397
853,0.008006,0.340823899831778798
854,0.008048,0.339499109361642126
855,0.008077,0.317020161366316722
856,0.008281,0.315864007019714843
857,0.008366,0.334284513545338557
858,0.008091,0.336151388346647539
859,0.008453,0.318416109497643041
860,0.008207,0.295436175089761333
861,0.008320,0.328296473972750302
862,0.008157,0.298529425765903300
863,0.008025,0.331114894774646285
864,0.008360,0.338077359683758294
865,0.008192,0.314905217772107171
866,0.008654,0.347199403417422947
867,0.008853,0.335949346476788202
868,0.008537,0.353976920687031016
869,0.009107,0.363442670743478802
870,0.008792,0.351010635958612094
871,0.008883,0.347077861188299586
