is_sample time
1 3880476.000000
1 3879082.000000
1 3879082.000000
1 3879150.000000
1 3879150.000000
1 3879276.000000
1 3879276.000000
1 3879803.000000
1 3879803.000000
1 3880037.000000
1 3880037.000000
1 3879434.000000
1 3879434.000000
1 3880738.000000
1 3880738.000000
1 3879812.000000
1 3879812.000000
1 3879775.000000
1 3879775.000000
1 3879731.000000
1 3879731.000000
1 3879098.000000
1 3879098.000000
1 3881690.000000
1 3881690.000000
1 3879376.000000
1 3879376.000000
1 3879914.000000
1 3879914.000000
1 3879686.000000
1 3879686.000000
1 3879491.000000
1 3879491.000000
1 3881428.000000
1 3881428.000000
1 3879776.000000
1 3879776.000000
1 3879602.000000
1 3879602.000000
1 3879020.000000
1 3879020.000000
1 3879856.000000
1 3879856.000000
1 3879417.000000
1 3879417.000000
1 3880102.000000
1 3880102.000000
1 3880436.000000
1 3880436.000000
1 3879512.000000
1 3879512.000000
1 3880270.000000
1 3880270.000000
1 3880178.000000
1 3880178.000000
1 3879414.000000
1 3879414.000000
1 3879740.000000
1 3879740.000000
1 3882251.000000
1 3882251.000000
1 3882434.000000
1 3882434.000000
1 3879302.000000
1 3879302.000000
1 3880031.000000
1 3880031.000000
1 3879906.000000
1 3879906.000000
1 3880085.000000
1 3880085.000000
1 3879121.000000
1 3879121.000000
1 3879084.000000
1 3879084.000000
1 3880467.000000
1 3880467.000000
1 3879393.000000
1 3879393.000000
1 3879404.000000
1 3879404.000000
1 3879453.000000
1 3879453.000000
1 3879891.000000
1 3879891.000000
1 3879472.000000
1 3879472.000000
1 3879263.000000
1 3879263.000000
1 3879774.000000
1 3879774.000000
1 3880057.000000
1 3880057.000000
1 3879282.000000
1 3879282.000000
1 3881366.000000
1 3881366.000000
1 3879533.000000
1 3879533.000000
1 3879054.000000
1 3879054.000000
1 3882406.000000
1 3882406.000000
1 3879374.000000
1 3879374.000000
1 3879129.000000
1 3879129.000000
1 3879795.000000
1 3879795.000000
1 3880665.000000
1 3880665.000000
1 3879424.000000
1 3879424.000000
1 3879708.000000
1 3879708.000000
1 3879723.000000
1 3879723.000000
1 3879137.000000
1 3879137.000000
1 3881149.000000
1 3881149.000000
1 3881834.000000
1 3881834.000000
1 3879403.000000
1 3879403.000000
1 3879210.000000
1 3879210.000000
1 3879217.000000
1 3879217.000000
1 3879779.000000
1 3879779.000000
1 3881251.000000
1 3881251.000000
1 3879325.000000
1 3879325.000000
1 3883997.000000
1 3883997.000000
1 3879781.000000
1 3879781.000000
1 3880790.000000
1 3880790.000000
1 3879495.000000
1 3879495.000000
1 3881175.000000
1 3881175.000000
1 3879338.000000
1 3879338.000000
1 3881479.000000
1 3881479.000000
1 3880678.000000
1 3880678.000000
1 3881865.000000
1 3881865.000000
1 3882732.000000
1 3882732.000000
1 3879582.000000
1 3879582.000000
1 3879744.000000
1 3879744.000000
1 3882116.000000
1 3882116.000000
1 3879790.000000
1 3879790.000000
1 3879594.000000
1 3879594.000000
1 3880215.000000
1 3880215.000000
1 3879613.000000
1 3879613.000000
1 3879154.000000
1 3879154.000000
1 3879660.000000
1 3879660.000000
1 3879123.000000
1 3879123.000000
1 3880030.000000
1 3880030.000000
1 3879350.000000
1 3879350.000000
1 3879132.000000
1 3879132.000000
1 3879485.000000
1 3879485.000000
1 3879982.000000
1 3879982.000000
1 3879011.000000
1 3879011.000000
1 3879134.000000
1 3879134.000000
1 3879013.000000
1 3879013.000000
1 3879003.000000
1 3879003.000000
1 3879153.000000
1 3879153.000000
1 3879705.000000
1 3879705.000000
1 3879353.000000
1 3879353.000000
1 3879599.000000
1 3879599.000000
1 3885655.000000
1 3885655.000000
1 3880371.000000
1 3880371.000000
1 3882005.000000
1 3882005.000000
1 3879771.000000
1 3879771.000000
1 3884180.000000
1 3884180.000000
1 3887827.000000
1 3887827.000000
1 3879476.000000
1 3879476.000000
1 3879337.000000
1 3879337.000000
1 3879248.000000
1 3879248.000000
1 3879088.000000
1 3879088.000000
1 3879395.000000
1 3879395.000000
1 3881558.000000
1 3881558.000000
1 3881252.000000
1 3881252.000000
1 3880016.000000
1 3880016.000000
1 3879819.000000
1 3879819.000000
1 3879191.000000
1 3879191.000000
1 3879032.000000
1 3879032.000000
1 3879784.000000
1 3879784.000000
1 3879040.000000
1 3879040.000000
1 3880151.000000
1 3880151.000000
1 3879363.000000
1 3879363.000000
1 3879575.000000
1 3879575.000000
1 3881044.000000
1 3881044.000000
1 3879576.000000
1 3879576.000000
1 3879658.000000
1 3879658.000000
1 3881165.000000
1 3881165.000000
1 3881747.000000
1 3881747.000000
1 3879008.000000
1 3879008.000000
1 3880290.000000
1 3880290.000000
1 3880709.000000
1 3880709.000000
1 3881459.000000
1 3881459.000000
1 3879966.000000
1 3879966.000000
1 3879895.000000
1 3879895.000000
1 3879589.000000
1 3879589.000000
1 3879202.000000
1 3879202.000000
1 3879449.000000
1 3879449.000000
1 3879087.000000
1 3879087.000000
1 3879410.000000
1 3879410.000000
1 3879520.000000
1 3879520.000000
1 3879387.000000
1 3879387.000000
1 3881864.000000
1 3881864.000000
1 3879057.000000
1 3879057.000000
1 3879269.000000
1 3879269.000000
1 3879675.000000
1 3879675.000000
1 3880153.000000
1 3880153.000000
1 3879260.000000
1 3879260.000000
1 3879285.000000
1 3879285.000000
1 3879203.000000
1 3879203.000000
1 3879475.000000
1 3879475.000000
1 3879120.000000
1 3879120.000000
1 3879292.000000
1 3879292.000000
1 3879018.000000
1 3879018.000000
1 3880846.000000
1 3880846.000000
1 3879388.000000
1 3879388.000000
1 3879560.000000
1 3879560.000000
1 3879806.000000
1 3879806.000000
1 3881200.000000
1 3881200.000000
1 3880316.000000
1 3880316.000000
1 3879674.000000
1 3879674.000000
1 3880280.000000
1 3880280.000000
1 3879384.000000
1 3879384.000000
1 3879639.000000
1 3879639.000000
1 3880786.000000
1 3880786.000000
1 3880593.000000
1 3880593.000000
1 3879206.000000
1 3879206.000000
1 3879096.000000
1 3879096.000000
1 3879219.000000
1 3879219.000000
1 3880158.000000
1 3880158.000000
1 3881477.000000
1 3881477.000000
1 3879007.000000
1 3879007.000000
1 3879667.000000
1 3879667.000000
1 3880022.000000
1 3880022.000000
1 3879361.000000
1 3879361.000000
1 3879811.000000
1 3879811.000000
1 3879232.000000
1 3879232.000000
1 3880635.000000
1 3880635.000000
1 3880269.000000
1 3880269.000000
1 3879102.000000
1 3879102.000000
1 3880643.000000
1 3880643.000000
1 3879462.000000
1 3879462.000000
1 3879710.000000
1 3879710.000000
1 3879862.000000
1 3879862.000000
1 3879612.000000
1 3879612.000000
1 3879574.000000
1 3879574.000000
1 3879162.000000
1 3879162.000000
1 3879172.000000
1 3879172.000000
1 3881168.000000
1 3881168.000000
1 3880308.000000
1 3880308.000000
1 3879614.000000
1 3879614.000000
1 3879524.000000
1 3879524.000000
1 3880239.000000
1 3880239.000000
1 3880391.000000
1 3880391.000000
1 3881990.000000
1 3881990.000000
1 3879513.000000
1 3879513.000000
1 3879635.000000
1 3879635.000000
1 3880971.000000
1 3880971.000000
1 3880725.000000
1 3880725.000000
1 3886880.000000
1 3886880.000000
1 3881153.000000
1 3881153.000000
1 3880203.000000
1 3880203.000000
1 3879218.000000
1 3879218.000000
1 3879283.000000
1 3879283.000000
1 3879113.000000
1 3879113.000000
1 3880007.000000
1 3880007.000000
1 3880301.000000
1 3880301.000000
1 3880976.000000
1 3880976.000000
1 3879318.000000
1 3879318.000000
1 3879501.000000
1 3879501.000000
1 3879090.000000
1 3879090.000000
1 3880383.000000
1 3880383.000000
1 3881549.000000
1 3881549.000000
1 3880326.000000
1 3880326.000000
1 3880042.000000
1 3880042.000000
1 3879223.000000
1 3879223.000000
1 3881526.000000
1 3881526.000000
1 3879854.000000
1 3879854.000000
1 3880787.000000
1 3880787.000000
1 3879160.000000
1 3879160.000000
1 3879352.000000
1 3879352.000000
1 3880493.000000
1 3880493.000000
1 3881032.000000
1 3881032.000000
1 3879092.000000
1 3879092.000000
1 3879252.000000
1 3879252.000000
1 3880406.000000
1 3880406.000000
1 3879241.000000
1 3879241.000000
1 3879343.000000
1 3879343.000000
1 3879089.000000
1 3879089.000000
1 3879075.000000
1 3879075.000000
1 3879141.000000
1 3879141.000000
1 3879010.000000
1 3879010.000000
1 3879630.000000
1 3879630.000000
1 3879631.000000
1 3879631.000000
1 3879738.000000
1 3879738.000000
1 3879956.000000
1 3879956.000000
1 3879746.000000
1 3879746.000000
1 3879546.000000
1 3879546.000000
1 3879181.000000
1 3879181.000000
1 3879297.000000
1 3879297.000000
1 3879598.000000
1 3879598.000000
1 3879977.000000
1 3879977.000000
1 3879762.000000
1 3879762.000000
1 3879143.000000
1 3879143.000000
1 3879243.000000
1 3879243.000000
1 3879373.000000
1 3879373.000000
1 3879698.000000
1 3879698.000000
1 3882840.000000
1 3882840.000000
1 3879155.000000
1 3879155.000000
1 3885552.000000
1 3885552.000000
1 3879136.000000
1 3879136.000000
1 3881178.000000
1 3881178.000000
1 3879850.000000
1 3879850.000000
1 3880542.000000
1 3880542.000000
1 3879364.000000
1 3879364.000000
1 3879308.000000
1 3879308.000000
1 3879901.000000
1 3879901.000000
1 3879041.000000
1 3879041.000000
1 3880035.000000
1 3880035.000000
1 3879016.000000
1 3879016.000000
1 3879664.000000
1 3879664.000000
1 3880146.000000
1 3880146.000000
1 3879036.000000
1 3879036.000000
1 3883444.000000
1 3883444.000000
1 3881668.000000
1 3881668.000000
1 3880058.000000
1 3880058.000000
1 3879583.000000
1 3879583.000000
1 3880242.000000
1 3880242.000000
1 3879146.000000
1 3879146.000000
1 3879470.000000
1 3879470.000000
1 3884572.000000
1 3884572.000000
1 3879052.000000
1 3879052.000000
1 3879677.000000
1 3879677.000000
1 3879229.000000
1 3879229.000000
1 3880856.000000
1 3880856.000000
1 3879894.000000
1 3879894.000000
1 3879436.000000
1 3879436.000000
1 3881591.000000
1 3881591.000000
1 3879788.000000
1 3879788.000000
1 3880018.000000
1 3880018.000000
1 3884091.000000
1 3884091.000000
1 3881639.000000
1 3881639.000000
1 3879451.000000
1 3879451.000000
1 3880564.000000
1 3880564.000000
1 3879889.000000
1 3879889.000000
1 3881216.000000
1 3881216.000000
1 3879340.000000
1 3879340.000000
1 3881201.000000
1 3881201.000000
1 3881235.000000
1 3881235.000000
1 3879569.000000
1 3879569.000000
1 3880246.000000
1 3880246.000000
1 3880515.000000
1 3880515.000000
1 3879021.000000
1 3879021.000000
1 3879687.000000
1 3879687.000000
1 3880572.000000
1 3880572.000000
1 3880633.000000
1 3880633.000000
1 3879433.000000
1 3879433.000000
1 3879798.000000
1 3879798.000000
1 3879305.000000
1 3879305.000000
1 3879412.000000
1 3879412.000000
1 3879058.000000
1 3879058.000000
1 3879317.000000
1 3879317.000000
1 3881482.000000
1 3881482.000000
1 3880405.000000
1 3880405.000000
1 3879344.000000
1 3879344.000000
1 3879281.000000
1 3879281.000000
1 3879015.000000
1 3879015.000000
1 3881133.000000
1 3881133.000000
1 3882189.000000
1 3882189.000000
1 3884664.000000
1 3884664.000000
1 3882616.000000
1 3882616.000000
1 3879128.000000
1 3879128.000000
1 3879640.000000
1 3879640.000000
1 3880553.000000
1 3880553.000000
1 3879568.000000
1 3879568.000000
1 3879805.000000
1 3879805.000000
1 3883426.000000
1 3883426.000000
1 3879078.000000
1 3879078.000000
1 3879109.000000
1 3879109.000000
1 3879397.000000
1 3879397.000000
1 3879296.000000
1 3879296.000000
1 3879794.000000
1 3879794.000000
1 3881586.000000
1 3881586.000000
1 3879860.000000
1 3879860.000000
1 3881631.000000
1 3881631.000000
1 3880305.000000
1 3880305.000000
1 3879060.000000
1 3879060.000000
1 3881052.000000
1 3881052.000000
1 3879516.000000
1 3879516.000000
1 3880211.000000
1 3880211.000000
1 3879553.000000
1 3879553.000000
1 3881959.000000
1 3881959.000000
1 3880630.000000
1 3880630.000000
1 3879391.000000
1 3879391.000000
1 3879204.000000
1 3879204.000000
1 3883550.000000
1 3883550.000000
1 3880225.000000
1 3880225.000000
1 3879213.000000
1 3879213.000000
1 3879530.000000
1 3879530.000000
1 3879508.000000
1 3879508.000000
1 3879714.000000
1 3879714.000000
1 3879173.000000
1 3879173.000000
1 3880008.000000
1 3880008.000000
1 3880524.000000
1 3880524.000000
1 3879518.000000
1 3879518.000000
1 3880721.000000
1 3880721.000000
1 3880095.000000
1 3880095.000000
1 3879047.000000
1 3879047.000000
1 3879679.000000
1 3879679.000000
1 3879586.000000
1 3879586.000000
1 3879264.000000
1 3879264.000000
1 3880471.000000
1 3880471.000000
1 3880217.000000
1 3880217.000000
1 3879355.000000
1 3879355.000000
1 3880043.000000
1 3880043.000000
1 3879539.000000
1 3879539.000000
1 3879339.000000
1 3879339.000000
1 3879610.000000
1 3879610.000000
1 3880448.000000
1 3880448.000000
1 3879931.000000
1 3879931.000000
1 3880440.000000
1 3880440.000000
1 3879270.000000
1 3879270.000000
1 3879942.000000
1 3879942.000000
1 3879174.000000
1 3879174.000000
1 3879549.000000
1 3879549.000000
1 3879747.000000
1 3879747.000000
1 3879330.000000
1 3879330.000000
1 3879189.000000
1 3879189.000000
1 3879315.000000
1 3879315.000000
1 3879579.000000
1 3879579.000000
1 3879676.000000
1 3879676.000000
1 3879140.000000
1 3879140.000000
1 3882743.000000
1 3882743.000000
1 3879309.000000
1 3879309.000000
1 3881540.000000
1 3881540.000000
1 3880176.000000
1 3880176.000000
1 3879565.000000
1 3879565.000000
1 3880029.000000
1 3880029.000000
1 3879967.000000
1 3879967.000000
1 3880879.000000
1 3880879.000000
1 3880418.000000
1 3880418.000000
1 3879077.000000
1 3879077.000000
1 3880673.000000
1 3880673.000000
1 3879999.000000
1 3879999.000000
1 3879142.000000
1 3879142.000000
1 3879159.000000
1 3879159.000000
1 3881914.000000
1 3881914.000000
1 3880167.000000
1 3880167.000000
1 3880714.000000
1 3880714.000000
1 3881422.000000
1 3881422.000000
1 3879398.000000
1 3879398.000000
1 3879460.000000
1 3879460.000000
1 3879170.000000
1 3879170.000000
1 3879009.000000
1 3879009.000000
1 3879990.000000
1 3879990.000000
1 3880945.000000
1 3880945.000000
1 3879023.000000
1 3879023.000000
1 3879012.000000
1 3879012.000000
1 3879769.000000
1 3879769.000000
1 3879408.000000
1 3879408.000000
1 3879135.000000
1 3879135.000000
1 3879199.000000
1 3879199.000000
1 3879880.000000
1 3879880.000000
1 3879225.000000
1 3879225.000000
1 3879106.000000
1 3879106.000000
1 3879227.000000
1 3879227.000000
1 3880581.000000
1 3880581.000000
1 3879179.000000
1 3879179.000000
1 3879275.000000
1 3879275.000000
1 3879171.000000
1 3879171.000000
1 3880197.000000
1 3880197.000000
1 3879205.000000
1 3879205.000000
1 3879195.000000
1 3879195.000000
1 3880686.000000
1 3880686.000000
1 3879242.000000
1 3879242.000000
1 3879034.000000
1 3879034.000000
1 3881913.000000
1 3881913.000000
1 3879845.000000
1 3879845.000000
1 3879881.000000
1 3879881.000000
1 3879941.000000
1 3879941.000000
1 3879268.000000
1 3879268.000000
1 3881867.000000
1 3881867.000000
1 3881603.000000
1 3881603.000000
1 3879048.000000
1 3879048.000000
1 3879211.000000
1 3879211.000000
1 3879815.000000
1 3879815.000000
1 3879375.000000
1 3879375.000000
1 3879127.000000
1 3879127.000000
1 3883084.000000
1 3883084.000000
1 3880052.000000
1 3880052.000000
1 3881077.000000
1 3881077.000000
1 3880450.000000
1 3880450.000000
1 3879712.000000
1 3879712.000000
1 3879234.000000
1 3879234.000000
1 3880758.000000
1 3880758.000000
1 3879053.000000
