Nxtimesteps,Sum.of.wis,Variance.in.log.fitness
109,667.900400,0.017257356242531802
110,670.712575,0.015414761360478238
111,668.266285,0.017078640562673011
112,678.300343,0.017698283889578725
113,682.716476,0.014984757326010989
114,672.063347,0.015634336848369752
115,672.226704,0.014957221988170274
116,670.058245,0.015292905107256286
117,670.088882,0.016995146905163554
118,678.153084,0.015468075982904653
119,681.440564,0.014934130029310199
120,685.916635,0.013968721887530745
121,681.951168,0.013831600095647746
122,676.570591,0.014017995803651895
123,674.192462,0.015306099030234799
124,674.004856,0.015191968478836110
125,679.048692,0.014146625352417033
126,679.928790,0.014260409713763231
127,676.060393,0.014288738711674596
128,683.282077,0.013924124526208571
129,683.485458,0.013909248768494024
130,682.479798,0.014853317631097287
131,680.249578,0.014450152863010282
132,684.047672,0.013400282918882759
133,680.649596,0.013309203181217867
134,680.939614,0.012733983258294317
135,685.095000,0.013287863869130896
136,687.271052,0.013897062008700622
137,689.080411,0.012663751699056933
138,691.141589,0.012556127787812071
139,690.203239,0.012168671586497745
140,692.098806,0.012527863567517224
141,693.527476,0.012373031161662355
142,692.813471,0.012274680460942797
143,691.690737,0.012191238774815713
144,689.499786,0.013717115503124775
145,688.836938,0.011920945527968027
146,680.210874,0.013487029301401839
147,676.735158,0.013429726118921207
148,674.749466,0.013657632734249109
149,680.481624,0.013549931316545019
150,681.145564,0.013260118737057042
151,675.932828,0.013348821868470107
152,676.249766,0.015002026523672485
153,677.719838,0.013707931015277088
154,672.144312,0.013898476285788754
155,672.795748,0.012633920804541357
156,671.308009,0.012926086137306472
157,673.725047,0.013065485145881718
158,670.285938,0.013895881312116267
159,672.320907,0.014716517690859843
160,676.699295,0.014697744077656479
161,673.310455,0.014580256570635155
162,672.682555,0.013875901126537388
163,671.929908,0.014736727658314634
164,676.095055,0.013763672660835799
165,674.412473,0.014506661974266564
166,676.967830,0.014895255616008093
167,672.157921,0.015020928187200045
168,668.303952,0.015491988396995124
169,664.694682,0.015010685197200821
170,666.532906,0.013804876819072340
171,665.836958,0.012861508252062471
172,666.810863,0.014119712486483747
173,663.728705,0.015880375155711102
174,664.705098,0.015550713589042921
175,664.688430,0.015042481412913832
176,667.901782,0.014810332635385726
177,669.116454,0.014062151256859176
178,666.889789,0.014708467344895403
179,665.082142,0.016424343240128283
180,661.568910,0.016230955888425980
181,663.737235,0.016506785460051514
182,663.162372,0.015588802891888909
183,667.046948,0.013969921025206292
184,663.273505,0.015093491684494073
185,664.481118,0.015135821561577806
186,662.592615,0.016229804016203379
187,664.517668,0.015802793058134423
188,657.210924,0.017390677942162463
189,656.688387,0.016248057276980001
190,654.525091,0.015055613968446192
