Entered simulation run.
Population initialized.
Variables initialized, preparing to begin simulation.
log average fitness in generation 2538, 1690 generations after burn-in, is: -15.942622
log average fitness in generation 2539, 1691 generations after burn-in, is: -15.938501
log average fitness in generation 2540, 1692 generations after burn-in, is: -15.906338
log average fitness in generation 2541, 1693 generations after burn-in, is: -15.936038
log average fitness in generation 2542, 1694 generations after burn-in, is: -15.951207
log average fitness in generation 2543, 1695 generations after burn-in, is: -15.920960
log average fitness in generation 2544, 1696 generations after burn-in, is: -15.819022
log average fitness in generation 2545, 1697 generations after burn-in, is: -15.790559
log average fitness in generation 2546, 1698 generations after burn-in, is: -15.757009
log average fitness in generation 2547, 1699 generations after burn-in, is: -15.731291
log average fitness in generation 2548, 1700 generations after burn-in, is: -15.704694
log average fitness in generation 2549, 1701 generations after burn-in, is: -15.667524
log average fitness in generation 2550, 1702 generations after burn-in, is: -15.712616
log average fitness in generation 2551, 1703 generations after burn-in, is: -15.698052
log average fitness in generation 2552, 1704 generations after burn-in, is: -15.678192
log average fitness in generation 2553, 1705 generations after burn-in, is: -15.663680
log average fitness in generation 2554, 1706 generations after burn-in, is: -15.657179
log average fitness in generation 2555, 1707 generations after burn-in, is: -15.625731
log average fitness in generation 2556, 1708 generations after burn-in, is: -15.620555
log average fitness in generation 2557, 1709 generations after burn-in, is: -15.630693
log average fitness in generation 2558, 1710 generations after burn-in, is: -15.674558
log average fitness in generation 2559, 1711 generations after burn-in, is: -15.703104
log average fitness in generation 2560, 1712 generations after burn-in, is: -15.760591
log average fitness in generation 2561, 1713 generations after burn-in, is: -15.723345
log average fitness in generation 2562, 1714 generations after burn-in, is: -15.783621
log average fitness in generation 2563, 1715 generations after burn-in, is: -15.766118
log average fitness in generation 2564, 1716 generations after burn-in, is: -15.769475
log average fitness in generation 2565, 1717 generations after burn-in, is: -15.776781
log average fitness in generation 2566, 1718 generations after burn-in, is: -15.805770
log average fitness in generation 2567, 1719 generations after burn-in, is: -15.814211
log average fitness in generation 2568, 1720 generations after burn-in, is: -15.831975
log average fitness in generation 2569, 1721 generations after burn-in, is: -15.806976
log average fitness in generation 2570, 1722 generations after burn-in, is: -15.801436
log average fitness in generation 2571, 1723 generations after burn-in, is: -15.790179
log average fitness in generation 2572, 1724 generations after burn-in, is: -15.774808
log average fitness in generation 2573, 1725 generations after burn-in, is: -15.807741
log average fitness in generation 2574, 1726 generations after burn-in, is: -15.787905
log average fitness in generation 2575, 1727 generations after burn-in, is: -15.740326
log average fitness in generation 2576, 1728 generations after burn-in, is: -15.719887
log average fitness in generation 2577, 1729 generations after burn-in, is: -15.714035
log average fitness in generation 2578, 1730 generations after burn-in, is: -15.700051
log average fitness in generation 2579, 1731 generations after burn-in, is: -15.754886
log average fitness in generation 2580, 1732 generations after burn-in, is: -15.720729
log average fitness in generation 2581, 1733 generations after burn-in, is: -15.718901
log average fitness in generation 2582, 1734 generations after burn-in, is: -15.711833
log average fitness in generation 2583, 1735 generations after burn-in, is: -15.665756
log average fitness in generation 2584, 1736 generations after burn-in, is: -15.639158
log average fitness in generation 2585, 1737 generations after burn-in, is: -15.649085
log average fitness in generation 2586, 1738 generations after burn-in, is: -15.699010
log average fitness in generation 2587, 1739 generations after burn-in, is: -15.731821
log average fitness in generation 2588, 1740 generations after burn-in, is: -15.743527
log average fitness in generation 2589, 1741 generations after burn-in, is: -15.741340
log average fitness in generation 2590, 1742 generations after burn-in, is: -15.751014
log average fitness in generation 2591, 1743 generations after burn-in, is: -15.755113
log average fitness in generation 2592, 1744 generations after burn-in, is: -15.709131
log average fitness in generation 2593, 1745 generations after burn-in, is: -15.710908
log average fitness in generation 2594, 1746 generations after burn-in, is: -15.757598
log average fitness in generation 2595, 1747 generations after burn-in, is: -15.783191
log average fitness in generation 2596, 1748 generations after burn-in, is: -15.818108
log average fitness in generation 2597, 1749 generations after burn-in, is: -15.867893
log average fitness in generation 2598, 1750 generations after burn-in, is: -15.895196
log average fitness in generation 2599, 1751 generations after burn-in, is: -15.899893
log average fitness in generation 2600, 1752 generations after burn-in, is: -15.940873
log average fitness in generation 2601, 1753 generations after burn-in, is: -15.935453
log average fitness in generation 2602, 1754 generations after burn-in, is: -15.934022
log average fitness in generation 2603, 1755 generations after burn-in, is: -15.911138
log average fitness in generation 2604, 1756 generations after burn-in, is: -15.883347
log average fitness in generation 2605, 1757 generations after burn-in, is: -15.844372
log average fitness in generation 2606, 1758 generations after burn-in, is: -15.856346
log average fitness in generation 2607, 1759 generations after burn-in, is: -15.899721
log average fitness in generation 2608, 1760 generations after burn-in, is: -15.888978
log average fitness in generation 2609, 1761 generations after burn-in, is: -15.849709
log average fitness in generation 2610, 1762 generations after burn-in, is: -15.857691
log average fitness in generation 2611, 1763 generations after burn-in, is: -15.829866
log average fitness in generation 2612, 1764 generations after burn-in, is: -15.864804
log average fitness in generation 2613, 1765 generations after burn-in, is: -15.886309
log average fitness in generation 2614, 1766 generations after burn-in, is: -15.884189
log average fitness in generation 2615, 1767 generations after burn-in, is: -15.862404
log average fitness in generation 2616, 1768 generations after burn-in, is: -15.905077
log average fitness in generation 2617, 1769 generations after burn-in, is: -15.909496
log average fitness in generation 2618, 1770 generations after burn-in, is: -15.896186
log average fitness in generation 2619, 1771 generations after burn-in, is: -15.876506
log average fitness in generation 2620, 1772 generations after burn-in, is: -15.880050
log average fitness in generation 2621, 1773 generations after burn-in, is: -15.942062
log average fitness in generation 2622, 1774 generations after burn-in, is: -15.908168
log average fitness in generation 2623, 1775 generations after burn-in, is: -15.856573
log average fitness in generation 2624, 1776 generations after burn-in, is: -15.885239
log average fitness in generation 2625, 1777 generations after burn-in, is: -15.870177
log average fitness in generation 2626, 1778 generations after burn-in, is: -15.865200
log average fitness in generation 2627, 1779 generations after burn-in, is: -15.843292
log average fitness in generation 2628, 1780 generations after burn-in, is: -15.803270
log average fitness in generation 2629, 1781 generations after burn-in, is: -15.787933
log average fitness in generation 2630, 1782 generations after burn-in, is: -15.739555
log average fitness in generation 2631, 1783 generations after burn-in, is: -15.700144
log average fitness in generation 2632, 1784 generations after burn-in, is: -15.687963
log average fitness in generation 2633, 1785 generations after burn-in, is: -15.689200
log average fitness in generation 2634, 1786 generations after burn-in, is: -15.664712
log average fitness in generation 2635, 1787 generations after burn-in, is: -15.684359
log average fitness in generation 2636, 1788 generations after burn-in, is: -15.680525
log average fitness in generation 2637, 1789 generations after burn-in, is: -15.701936
log average fitness in generation 2638, 1790 generations after burn-in, is: -15.701334
log average fitness in generation 2639, 1791 generations after burn-in, is: -15.670280
log average fitness in generation 2640, 1792 generations after burn-in, is: -15.694602
log average fitness in generation 2641, 1793 generations after burn-in, is: -15.715521
log average fitness in generation 2642, 1794 generations after burn-in, is: -15.751992
log average fitness in generation 2643, 1795 generations after burn-in, is: -15.781748
log average fitness in generation 2644, 1796 generations after burn-in, is: -15.802624
log average fitness in generation 2645, 1797 generations after burn-in, is: -15.790791
log average fitness in generation 2646, 1798 generations after burn-in, is: -15.764394
log average fitness in generation 2647, 1799 generations after burn-in, is: -15.715203
log average fitness in generation 2648, 1800 generations after burn-in, is: -15.748833
log average fitness in generation 2649, 1801 generations after burn-in, is: -15.732562
log average fitness in generation 2650, 1802 generations after burn-in, is: -15.717653
log average fitness in generation 2651, 1803 generations after burn-in, is: -15.731637
log average fitness in generation 2652, 1804 generations after burn-in, is: -15.728956
log average fitness in generation 2653, 1805 generations after burn-in, is: -15.700856
log average fitness in generation 2654, 1806 generations after burn-in, is: -15.700845
log average fitness in generation 2655, 1807 generations after burn-in, is: -15.696703
log average fitness in generation 2656, 1808 generations after burn-in, is: -15.671168
log average fitness in generation 2657, 1809 generations after burn-in, is: -15.675050
log average fitness in generation 2658, 1810 generations after burn-in, is: -15.653269
log average fitness in generation 2659, 1811 generations after burn-in, is: -15.674150
log average fitness in generation 2660, 1812 generations after burn-in, is: -15.712583
log average fitness in generation 2661, 1813 generations after burn-in, is: -15.650631
log average fitness in generation 2662, 1814 generations after burn-in, is: -15.597881
log average fitness in generation 2663, 1815 generations after burn-in, is: -15.601346
log average fitness in generation 2664, 1816 generations after burn-in, is: -15.641250
log average fitness in generation 2665, 1817 generations after burn-in, is: -15.659172
log average fitness in generation 2666, 1818 generations after burn-in, is: -15.666708
log average fitness in generation 2667, 1819 generations after burn-in, is: -15.644132
log average fitness in generation 2668, 1820 generations after burn-in, is: -15.649931
log average fitness in generation 2669, 1821 generations after burn-in, is: -15.698140
log average fitness in generation 2670, 1822 generations after burn-in, is: -15.718786
log average fitness in generation 2671, 1823 generations after burn-in, is: -15.752247
log average fitness in generation 2672, 1824 generations after burn-in, is: -15.749597
log average fitness in generation 2673, 1825 generations after burn-in, is: -15.762212
log average fitness in generation 2674, 1826 generations after burn-in, is: -15.762271
log average fitness in generation 2675, 1827 generations after burn-in, is: -15.758452
log average fitness in generation 2676, 1828 generations after burn-in, is: -15.756249
log average fitness in generation 2677, 1829 generations after burn-in, is: -15.752511
log average fitness in generation 2678, 1830 generations after burn-in, is: -15.748041
log average fitness in generation 2679, 1831 generations after burn-in, is: -15.776807
log average fitness in generation 2680, 1832 generations after burn-in, is: -15.758345
log average fitness in generation 2681, 1833 generations after burn-in, is: -15.795825
log average fitness in generation 2682, 1834 generations after burn-in, is: -15.824121
log average fitness in generation 2683, 1835 generations after burn-in, is: -15.840012
log average fitness in generation 2684, 1836 generations after burn-in, is: -15.844020
log average fitness in generation 2685, 1837 generations after burn-in, is: -15.865161
log average fitness in generation 2686, 1838 generations after burn-in, is: -15.827643
log average fitness in generation 2687, 1839 generations after burn-in, is: -15.869236
log average fitness in generation 2688, 1840 generations after burn-in, is: -15.874201
log average fitness in generation 2689, 1841 generations after burn-in, is: -15.912338
log average fitness in generation 2690, 1842 generations after burn-in, is: -15.878059
log average fitness in generation 2691, 1843 generations after burn-in, is: -15.854117
log average fitness in generation 2692, 1844 generations after burn-in, is: -15.874372
log average fitness in generation 2693, 1845 generations after burn-in, is: -15.899900
log average fitness in generation 2694, 1846 generations after burn-in, is: -15.839346
log average fitness in generation 2695, 1847 generations after burn-in, is: -15.851962
log average fitness in generation 2696, 1848 generations after burn-in, is: -15.840274
log average fitness in generation 2697, 1849 generations after burn-in, is: -15.835368
log average fitness in generation 2698, 1850 generations after burn-in, is: -15.863752
log average fitness in generation 2699, 1851 generations after burn-in, is: -15.896615
log average fitness in generation 2700, 1852 generations after burn-in, is: -15.941363
log average fitness in generation 2701, 1853 generations after burn-in, is: -16.001542
log average fitness in generation 2702, 1854 generations after burn-in, is: -16.049768
log average fitness in generation 2703, 1855 generations after burn-in, is: -16.067316
log average fitness in generation 2704, 1856 generations after burn-in, is: -16.086934
log average fitness in generation 2705, 1857 generations after burn-in, is: -16.047859
log average fitness in generation 2706, 1858 generations after burn-in, is: -16.049017
log average fitness in generation 2707, 1859 generations after burn-in, is: -16.058191
log average fitness in generation 2708, 1860 generations after burn-in, is: -16.098080
log average fitness in generation 2709, 1861 generations after burn-in, is: -16.121773
log average fitness in generation 2710, 1862 generations after burn-in, is: -16.098358
log average fitness in generation 2711, 1863 generations after burn-in, is: -16.120682
log average fitness in generation 2712, 1864 generations after burn-in, is: -16.164648
log average fitness in generation 2713, 1865 generations after burn-in, is: -16.144639
log average fitness in generation 2714, 1866 generations after burn-in, is: -16.180783
log average fitness in generation 2715, 1867 generations after burn-in, is: -16.167385
log average fitness in generation 2716, 1868 generations after burn-in, is: -16.205600
log average fitness in generation 2717, 1869 generations after burn-in, is: -16.176803
log average fitness in generation 2718, 1870 generations after burn-in, is: -16.174493
log average fitness in generation 2719, 1871 generations after burn-in, is: -16.193302
log average fitness in generation 2720, 1872 generations after burn-in, is: -16.203534
log average fitness in generation 2721, 1873 generations after burn-in, is: -16.199834
log average fitness in generation 2722, 1874 generations after burn-in, is: -16.194802
log average fitness in generation 2723, 1875 generations after burn-in, is: -16.236830
log average fitness in generation 2724, 1876 generations after burn-in, is: -16.226640
log average fitness in generation 2725, 1877 generations after burn-in, is: -16.251169
log average fitness in generation 2726, 1878 generations after burn-in, is: -16.264155
log average fitness in generation 2727, 1879 generations after burn-in, is: -16.215245
log average fitness in generation 2728, 1880 generations after burn-in, is: -16.161699
log average fitness in generation 2729, 1881 generations after burn-in, is: -16.149419
log average fitness in generation 2730, 1882 generations after burn-in, is: -16.118763
log average fitness in generation 2731, 1883 generations after burn-in, is: -16.078907
log average fitness in generation 2732, 1884 generations after burn-in, is: -16.097955
log average fitness in generation 2733, 1885 generations after burn-in, is: -16.037241
log average fitness in generation 2734, 1886 generations after burn-in, is: -16.061071
log average fitness in generation 2735, 1887 generations after burn-in, is: -16.100019
log average fitness in generation 2736, 1888 generations after burn-in, is: -16.121364
log average fitness in generation 2737, 1889 generations after burn-in, is: -16.152223
log average fitness in generation 2738, 1890 generations after burn-in, is: -16.194660
log average fitness in generation 2739, 1891 generations after burn-in, is: -16.176906
log average fitness in generation 2740, 1892 generations after burn-in, is: -16.155269
log average fitness in generation 2741, 1893 generations after burn-in, is: -16.139464
log average fitness in generation 2742, 1894 generations after burn-in, is: -16.151034
log average fitness in generation 2743, 1895 generations after burn-in, is: -16.129882
log average fitness in generation 2744, 1896 generations after burn-in, is: -16.070361
log average fitness in generation 2745, 1897 generations after burn-in, is: -16.085899
log average fitness in generation 2746, 1898 generations after burn-in, is: -16.078385
log average fitness in generation 2747, 1899 generations after burn-in, is: -16.022074
log average fitness in generation 2748, 1900 generations after burn-in, is: -16.002511
log average fitness in generation 2749, 1901 generations after burn-in, is: -15.998122
log average fitness in generation 2750, 1902 generations after burn-in, is: -16.009407
log average fitness in generation 2751, 1903 generations after burn-in, is: -15.996893
log average fitness in generation 2752, 1904 generations after burn-in, is: -15.998225
log average fitness in generation 2753, 1905 generations after burn-in, is: -16.009502
log average fitness in generation 2754, 1906 generations after burn-in, is: -16.012148
log average fitness in generation 2755, 1907 generations after burn-in, is: -16.007066
log average fitness in generation 2756, 1908 generations after burn-in, is: -15.962544
log average fitness in generation 2757, 1909 generations after burn-in, is: -15.989729
log average fitness in generation 2758, 1910 generations after burn-in, is: -15.995261
log average fitness in generation 2759, 1911 generations after burn-in, is: -16.011593
log average fitness in generation 2760, 1912 generations after burn-in, is: -16.018756
log average fitness in generation 2761, 1913 generations after burn-in, is: -16.070242
log average fitness in generation 2762, 1914 generations after burn-in, is: -16.070948
log average fitness in generation 2763, 1915 generations after burn-in, is: -16.049096
log average fitness in generation 2764, 1916 generations after burn-in, is: -16.003933
log average fitness in generation 2765, 1917 generations after burn-in, is: -16.005241
log average fitness in generation 2766, 1918 generations after burn-in, is: -15.985694
log average fitness in generation 2767, 1919 generations after burn-in, is: -16.024103
log average fitness in generation 2768, 1920 generations after burn-in, is: -16.064086
log average fitness in generation 2769, 1921 generations after burn-in, is: -16.039746
log average fitness in generation 2770, 1922 generations after burn-in, is: -16.011103
log average fitness in generation 2771, 1923 generations after burn-in, is: -15.949983
log average fitness in generation 2772, 1924 generations after burn-in, is: -15.947510
log average fitness in generation 2773, 1925 generations after burn-in, is: -15.971244
log average fitness in generation 2774, 1926 generations after burn-in, is: -15.996073
log average fitness in generation 2775, 1927 generations after burn-in, is: -16.000905
log average fitness in generation 2776, 1928 generations after burn-in, is: -16.006136
log average fitness in generation 2777, 1929 generations after burn-in, is: -16.060501
log average fitness in generation 2778, 1930 generations after burn-in, is: -16.065459
log average fitness in generation 2779, 1931 generations after burn-in, is: -16.092896
log average fitness in generation 2780, 1932 generations after burn-in, is: -16.059701
log average fitness in generation 2781, 1933 generations after burn-in, is: -16.009033
log average fitness in generation 2782, 1934 generations after burn-in, is: -15.973030
log average fitness in generation 2783, 1935 generations after burn-in, is: -15.984301
log average fitness in generation 2784, 1936 generations after burn-in, is: -15.987043
log average fitness in generation 2785, 1937 generations after burn-in, is: -16.009345
log average fitness in generation 2786, 1938 generations after burn-in, is: -16.032523
log average fitness in generation 2787, 1939 generations after burn-in, is: -16.052300
log average fitness in generation 2788, 1940 generations after burn-in, is: -16.094513
log average fitness in generation 2789, 1941 generations after burn-in, is: -16.109464
log average fitness in generation 2790, 1942 generations after burn-in, is: -16.107742
log average fitness in generation 2791, 1943 generations after burn-in, is: -16.101047
log average fitness in generation 2792, 1944 generations after burn-in, is: -16.095617
log average fitness in generation 2793, 1945 generations after burn-in, is: -16.090172
log average fitness in generation 2794, 1946 generations after burn-in, is: -16.050894
log average fitness in generation 2795, 1947 generations after burn-in, is: -15.995614
log average fitness in generation 2796, 1948 generations after burn-in, is: -15.982832
log average fitness in generation 2797, 1949 generations after burn-in, is: -15.980216
log average fitness in generation 2798, 1950 generations after burn-in, is: -15.986937
log average fitness in generation 2799, 1951 generations after burn-in, is: -16.049377
log average fitness in generation 2800, 1952 generations after burn-in, is: -16.086836
log average fitness in generation 2801, 1953 generations after burn-in, is: -16.159502
log average fitness in generation 2802, 1954 generations after burn-in, is: -16.224568
log average fitness in generation 2803, 1955 generations after burn-in, is: -16.214686
log average fitness in generation 2804, 1956 generations after burn-in, is: -16.235371
log average fitness in generation 2805, 1957 generations after burn-in, is: -16.272726
log average fitness in generation 2806, 1958 generations after burn-in, is: -16.270922
log average fitness in generation 2807, 1959 generations after burn-in, is: -16.279110
log average fitness in generation 2808, 1960 generations after burn-in, is: -16.261325
log average fitness in generation 2809, 1961 generations after burn-in, is: -16.337360
log average fitness in generation 2810, 1962 generations after burn-in, is: -16.342339
log average fitness in generation 2811, 1963 generations after burn-in, is: -16.340739
log average fitness in generation 2812, 1964 generations after burn-in, is: -16.263274
log average fitness in generation 2813, 1965 generations after burn-in, is: -16.247841
log average fitness in generation 2814, 1966 generations after burn-in, is: -16.247122
log average fitness in generation 2815, 1967 generations after burn-in, is: -16.224732
log average fitness in generation 2816, 1968 generations after burn-in, is: -16.253564
log average fitness in generation 2817, 1969 generations after burn-in, is: -16.285806
log average fitness in generation 2818, 1970 generations after burn-in, is: -16.308160
log average fitness in generation 2819, 1971 generations after burn-in, is: -16.310851
log average fitness in generation 2820, 1972 generations after burn-in, is: -16.326049
log average fitness in generation 2821, 1973 generations after burn-in, is: -16.363164
log average fitness in generation 2822, 1974 generations after burn-in, is: -16.393644
log average fitness in generation 2823, 1975 generations after burn-in, is: -16.397877
log average fitness in generation 2824, 1976 generations after burn-in, is: -16.389647
log average fitness in generation 2825, 1977 generations after burn-in, is: -16.381003
log average fitness in generation 2826, 1978 generations after burn-in, is: -16.432986
log average fitness in generation 2827, 1979 generations after burn-in, is: -16.402834
log average fitness in generation 2828, 1980 generations after burn-in, is: -16.366136
log average fitness in generation 2829, 1981 generations after burn-in, is: -16.405256
log average fitness in generation 2830, 1982 generations after burn-in, is: -16.379489
log average fitness in generation 2831, 1983 generations after burn-in, is: -16.393787
log average fitness in generation 2832, 1984 generations after burn-in, is: -16.451014
log average fitness in generation 2833, 1985 generations after burn-in, is: -16.511934
log average fitness in generation 2834, 1986 generations after burn-in, is: -16.494795
log average fitness in generation 2835, 1987 generations after burn-in, is: -16.508159
log average fitness in generation 2836, 1988 generations after burn-in, is: -16.551310
log average fitness in generation 2837, 1989 generations after burn-in, is: -16.625137
log average fitness in generation 2838, 1990 generations after burn-in, is: -16.634126
log average fitness in generation 2839, 1991 generations after burn-in, is: -16.584388
log average fitness in generation 2840, 1992 generations after burn-in, is: -16.574474
log average fitness in generation 2841, 1993 generations after burn-in, is: -16.573372
log average fitness in generation 2842, 1994 generations after burn-in, is: -16.544043
log average fitness in generation 2843, 1995 generations after burn-in, is: -16.536595
log average fitness in generation 2844, 1996 generations after burn-in, is: -16.487703
log average fitness in generation 2845, 1997 generations after burn-in, is: -16.507867
log average fitness in generation 2846, 1998 generations after burn-in, is: -16.551642
log average fitness in generation 2847, 1999 generations after burn-in, is: -16.541386
log average fitness in generation 2848, 2000 generations after burn-in, is: -16.538155
log average fitness in generation 2849, 2001 generations after burn-in, is: -16.539115
log average fitness in generation 2850, 2002 generations after burn-in, is: -16.476506
log average fitness in generation 2851, 2003 generations after burn-in, is: -16.461442
log average fitness in generation 2852, 2004 generations after burn-in, is: -16.504415
log average fitness in generation 2853, 2005 generations after burn-in, is: -16.497737
log average fitness in generation 2854, 2006 generations after burn-in, is: -16.506096
log average fitness in generation 2855, 2007 generations after burn-in, is: -16.529016
log average fitness in generation 2856, 2008 generations after burn-in, is: -16.497749
log average fitness in generation 2857, 2009 generations after burn-in, is: -16.494941
log average fitness in generation 2858, 2010 generations after burn-in, is: -16.483132
log average fitness in generation 2859, 2011 generations after burn-in, is: -16.449882
log average fitness in generation 2860, 2012 generations after burn-in, is: -16.444258
log average fitness in generation 2861, 2013 generations after burn-in, is: -16.421723
log average fitness in generation 2862, 2014 generations after burn-in, is: -16.395383
log average fitness in generation 2863, 2015 generations after burn-in, is: -16.367832
log average fitness in generation 2864, 2016 generations after burn-in, is: -16.377841
log average fitness in generation 2865, 2017 generations after burn-in, is: -16.391540
log average fitness in generation 2866, 2018 generations after burn-in, is: -16.367776
log average fitness in generation 2867, 2019 generations after burn-in, is: -16.337729
log average fitness in generation 2868, 2020 generations after burn-in, is: -16.382709
log average fitness in generation 2869, 2021 generations after burn-in, is: -16.361356
log average fitness in generation 2870, 2022 generations after burn-in, is: -16.297450
log average fitness in generation 2871, 2023 generations after burn-in, is: -16.232324
log average fitness in generation 2872, 2024 generations after burn-in, is: -16.228956
log average fitness in generation 2873, 2025 generations after burn-in, is: -16.180747
log average fitness in generation 2874, 2026 generations after burn-in, is: -16.212809
log average fitness in generation 2875, 2027 generations after burn-in, is: -16.208871
log average fitness in generation 2876, 2028 generations after burn-in, is: -16.218347
log average fitness in generation 2877, 2029 generations after burn-in, is: -16.200696
log average fitness in generation 2878, 2030 generations after burn-in, is: -16.222199
log average fitness in generation 2879, 2031 generations after burn-in, is: -16.237400
log average fitness in generation 2880, 2032 generations after burn-in, is: -16.251038
log average fitness in generation 2881, 2033 generations after burn-in, is: -16.257856
log average fitness in generation 2882, 2034 generations after burn-in, is: -16.253048
log average fitness in generation 2883, 2035 generations after burn-in, is: -16.293450
log average fitness in generation 2884, 2036 generations after burn-in, is: -16.277245
log average fitness in generation 2885, 2037 generations after burn-in, is: -16.209665
log average fitness in generation 2886, 2038 generations after burn-in, is: -16.234405
log average fitness in generation 2887, 2039 generations after burn-in, is: -16.241950
log average fitness in generation 2888, 2040 generations after burn-in, is: -16.290171
log average fitness in generation 2889, 2041 generations after burn-in, is: -16.288289
log average fitness in generation 2890, 2042 generations after burn-in, is: -16.321449
log average fitness in generation 2891, 2043 generations after burn-in, is: -16.334553
log average fitness in generation 2892, 2044 generations after burn-in, is: -16.319114
log average fitness in generation 2893, 2045 generations after burn-in, is: -16.327909
log average fitness in generation 2894, 2046 generations after burn-in, is: -16.323266
log average fitness in generation 2895, 2047 generations after burn-in, is: -16.296879
log average fitness in generation 2896, 2048 generations after burn-in, is: -16.319343
log average fitness in generation 2897, 2049 generations after burn-in, is: -16.287783
log average fitness in generation 2898, 2050 generations after burn-in, is: -16.294522
log average fitness in generation 2899, 2051 generations after burn-in, is: -16.293403
log average fitness in generation 2900, 2052 generations after burn-in, is: -16.332462
log average fitness in generation 2901, 2053 generations after burn-in, is: -16.353258
log average fitness in generation 2902, 2054 generations after burn-in, is: -16.357011
log average fitness in generation 2903, 2055 generations after burn-in, is: -16.404497
log average fitness in generation 2904, 2056 generations after burn-in, is: -16.449915
log average fitness in generation 2905, 2057 generations after burn-in, is: -16.500447
log average fitness in generation 2906, 2058 generations after burn-in, is: -16.553780
log average fitness in generation 2907, 2059 generations after burn-in, is: -16.559777
log average fitness in generation 2908, 2060 generations after burn-in, is: -16.564786
log average fitness in generation 2909, 2061 generations after burn-in, is: -16.622533
log average fitness in generation 2910, 2062 generations after burn-in, is: -16.660621
log average fitness in generation 2911, 2063 generations after burn-in, is: -16.631056
log average fitness in generation 2912, 2064 generations after burn-in, is: -16.622560
log average fitness in generation 2913, 2065 generations after burn-in, is: -16.629805
log average fitness in generation 2914, 2066 generations after burn-in, is: -16.632230
log average fitness in generation 2915, 2067 generations after burn-in, is: -16.651408
log average fitness in generation 2916, 2068 generations after burn-in, is: -16.618432
log average fitness in generation 2917, 2069 generations after burn-in, is: -16.572655
log average fitness in generation 2918, 2070 generations after burn-in, is: -16.580272
log average fitness in generation 2919, 2071 generations after burn-in, is: -16.562351
log average fitness in generation 2920, 2072 generations after burn-in, is: -16.510185
log average fitness in generation 2921, 2073 generations after burn-in, is: -16.496550
log average fitness in generation 2922, 2074 generations after burn-in, is: -16.473634
log average fitness in generation 2923, 2075 generations after burn-in, is: -16.465786
log average fitness in generation 2924, 2076 generations after burn-in, is: -16.457471
log average fitness in generation 2925, 2077 generations after burn-in, is: -16.463635
log average fitness in generation 2926, 2078 generations after burn-in, is: -16.446997
log average fitness in generation 2927, 2079 generations after burn-in, is: -16.431928
log average fitness in generation 2928, 2080 generations after burn-in, is: -16.393685
log average fitness in generation 2929, 2081 generations after burn-in, is: -16.370878
log average fitness in generation 2930, 2082 generations after burn-in, is: -16.338270
log average fitness in generation 2931, 2083 generations after burn-in, is: -16.344781
log average fitness in generation 2932, 2084 generations after burn-in, is: -16.410987
log average fitness in generation 2933, 2085 generations after burn-in, is: -16.382802
log average fitness in generation 2934, 2086 generations after burn-in, is: -16.478044
log average fitness in generation 2935, 2087 generations after burn-in, is: -16.482573
log average fitness in generation 2936, 2088 generations after burn-in, is: -16.478333
log average fitness in generation 2937, 2089 generations after burn-in, is: -16.485328
log average fitness in generation 2938, 2090 generations after burn-in, is: -16.525970
log average fitness in generation 2939, 2091 generations after burn-in, is: -16.558620
log average fitness in generation 2940, 2092 generations after burn-in, is: -16.535206
log average fitness in generation 2941, 2093 generations after burn-in, is: -16.581059
log average fitness in generation 2942, 2094 generations after burn-in, is: -16.537035
log average fitness in generation 2943, 2095 generations after burn-in, is: -16.578844
log average fitness in generation 2944, 2096 generations after burn-in, is: -16.633542
log average fitness in generation 2945, 2097 generations after burn-in, is: -16.641492
log average fitness in generation 2946, 2098 generations after burn-in, is: -16.650760
log average fitness in generation 2947, 2099 generations after burn-in, is: -16.608667
log average fitness in generation 2948, 2100 generations after burn-in, is: -16.544787
log average fitness in generation 2949, 2101 generations after burn-in, is: -16.477226
log average fitness in generation 2950, 2102 generations after burn-in, is: -16.395588
log average fitness in generation 2951, 2103 generations after burn-in, is: -16.342312
log average fitness in generation 2952, 2104 generations after burn-in, is: -16.326042
log average fitness in generation 2953, 2105 generations after burn-in, is: -16.366492
log average fitness in generation 2954, 2106 generations after burn-in, is: -16.378259
log average fitness in generation 2955, 2107 generations after burn-in, is: -16.405277
log average fitness in generation 2956, 2108 generations after burn-in, is: -16.396573
log average fitness in generation 2957, 2109 generations after burn-in, is: -16.383636
log average fitness in generation 2958, 2110 generations after burn-in, is: -16.392252
log average fitness in generation 2959, 2111 generations after burn-in, is: -16.432949
log average fitness in generation 2960, 2112 generations after burn-in, is: -16.475156
log average fitness in generation 2961, 2113 generations after burn-in, is: -16.479519
log average fitness in generation 2962, 2114 generations after burn-in, is: -16.474174
log average fitness in generation 2963, 2115 generations after burn-in, is: -16.470144
log average fitness in generation 2964, 2116 generations after burn-in, is: -16.421425
log average fitness in generation 2965, 2117 generations after burn-in, is: -16.413222
log average fitness in generation 2966, 2118 generations after burn-in, is: -16.368520
log average fitness in generation 2967, 2119 generations after burn-in, is: -16.325178
log average fitness in generation 2968, 2120 generations after burn-in, is: -16.315618
log average fitness in generation 2969, 2121 generations after burn-in, is: -16.322486
log average fitness in generation 2970, 2122 generations after burn-in, is: -16.318393
log average fitness in generation 2971, 2123 generations after burn-in, is: -16.329574
log average fitness in generation 2972, 2124 generations after burn-in, is: -16.324530
log average fitness in generation 2973, 2125 generations after burn-in, is: -16.336396
