Nxtimesteps,Sum.of.wis,Variance.in.log.fitness
312,406.903278,0.030954078284050810
313,411.881590,0.030026829349785900
314,413.941288,0.028436621790745083
315,411.664606,0.030478384825326475
316,410.942663,0.031156114087534045
317,410.465632,0.029693682525775159
318,407.138741,0.029368751447552268
319,407.748409,0.029371509205278649
320,402.907514,0.029355398311132656
321,394.653523,0.030285451008491164
322,396.544471,0.031348578242256675
323,396.248065,0.033085370475150450
324,393.082514,0.032244931727349165
325,391.893477,0.030690334394487494
326,397.895331,0.029322107465304559
327,395.680759,0.030096568709229773
328,395.776310,0.031961552535514838
329,399.388718,0.031372086012333052
330,397.861360,0.029795587209980375
331,393.735455,0.029954047077208744
332,396.567510,0.030755247693771161
333,399.022561,0.028874243330474062
334,399.417079,0.032666069313117961
335,400.870791,0.033855266163630562
336,402.361691,0.032167173886034940
337,403.917899,0.032525093381764528
338,407.573970,0.030761070500495580
339,411.858076,0.029552264530144434
340,407.319053,0.027926699385693199
341,407.238561,0.029123402504802574
342,398.741512,0.029242217708273111
343,400.814253,0.032014353511301788
344,400.796723,0.034238555996806218
345,402.920324,0.033798770313985614
346,405.749159,0.033809667802406747
347,407.039375,0.034070236170964822
348,406.834078,0.031342330973144837
349,410.048093,0.030126186448001867
350,410.079034,0.031639244587418666
351,406.608517,0.028425975056222554
352,409.323660,0.026266706008667859
353,404.859050,0.029844860090747761
354,401.819796,0.030625168061452913
355,401.923715,0.028956696901545800
356,398.338062,0.027796256609555803
357,396.223673,0.030996355541675701
358,392.865833,0.031863879116167969
359,390.568732,0.030842810059070424
360,389.666929,0.030022758781194567
361,393.034863,0.031410112679861386
362,388.008024,0.033825836849298838
363,383.602880,0.033139456727208111
364,378.531952,0.035944843593964791
365,377.655075,0.035742121052965571
366,370.790096,0.033638800061203789
367,371.210618,0.032470310724250113
368,373.731842,0.034058583434290676
369,371.452656,0.036312673324475520
370,371.819799,0.032361543958182845
371,371.237463,0.033084750109388238
372,368.522594,0.030243384737355557
373,364.661169,0.031735751320269456
374,365.047613,0.033315400513271282
375,366.735428,0.032942171971453042
376,366.589873,0.032062151170273778
377,371.739093,0.034446017290353188
378,374.194510,0.033404726567864473
379,371.917044,0.032386868063685174
380,372.835241,0.033636459593895308
381,377.122572,0.031358809599117680
382,377.684515,0.032541244293445994
383,375.729405,0.035478593465824972
384,373.939429,0.035292370498888580
385,371.211301,0.034504942017398739
386,370.492483,0.034951600487514875
387,369.349679,0.035179865784060162
388,373.516006,0.035328560489867829
389,377.709609,0.035793698384260067
390,376.558214,0.034841928918194737
391,378.645980,0.031892369462883277
392,378.029812,0.029286619617092134
393,381.215470,0.030079861734544321
394,378.619068,0.030558951741749326
395,379.723149,0.031903691383962957
396,380.839605,0.030940259583713874
397,380.641378,0.032583993099173654
398,379.092110,0.031194300119314556
399,382.286462,0.030371495467401644
400,385.145177,0.029679360694934875
401,384.008383,0.031415622711594510
402,381.828246,0.029851804616524778
403,380.421532,0.028622492341893926
404,377.679906,0.029008872712531372
405,378.899105,0.027269426533139851
406,375.890017,0.030344596993009225
407,380.932715,0.028935938495768580
408,377.886705,0.031149110752741009
409,382.203175,0.027222306176680599
410,378.709861,0.028505298333765451
411,374.810361,0.028541957948592211
412,372.981071,0.028524759452615935
413,372.190438,0.030185485254759094
414,375.322519,0.032663693277185518
415,377.464615,0.030554621801256232
416,381.320438,0.031996713355118493
417,380.196508,0.028638014720662471
418,375.312661,0.027435566420452508
419,372.617456,0.026948635280817770
420,371.902058,0.029073590133828826
421,374.506877,0.029956364040825596
422,370.521349,0.029585014059018405
423,368.634082,0.032165472358255218
424,366.460631,0.034359824816052882
425,368.705161,0.036280099098990312
426,374.850538,0.033254795437183605
427,372.967943,0.034338586692574481
428,373.350701,0.032896101031071885
429,379.236061,0.032508322533543701
430,374.058104,0.034070796190115868
431,375.835366,0.032560015395455083
432,376.533417,0.030862965118515877
433,376.182920,0.030263546230787534
434,376.525213,0.029563111170915889
435,379.630997,0.032673567716394222
436,383.719214,0.031950047910686945
437,382.457850,0.030663508767658307
438,380.043414,0.030790896423802706
439,378.510120,0.031104083069946643
440,373.673961,0.033172113185514523
441,375.237627,0.033245635233925659
442,375.972357,0.032003331123506437
443,378.980949,0.032489426537246360
444,378.423516,0.033621715512659460
445,380.472350,0.032770366856406066
446,381.912894,0.030595727995889749
447,381.269471,0.030594958260360135
448,386.154552,0.029454996507175531
449,390.562554,0.027769885102358099
450,390.253786,0.028561299872169300
451,387.720141,0.030052265854807719
452,389.790774,0.026935127577596110
453,391.861929,0.025522504871800047
454,391.086058,0.027755365743729329
455,390.087347,0.028891611733559308
456,390.027741,0.030362644597982782
457,390.074020,0.027592712861476795
458,388.915888,0.029351967345735228
459,388.699253,0.030698172304047363
460,396.475628,0.029135753181681077
461,396.383774,0.031953266796779775
462,390.448101,0.030287071726246218
463,384.536361,0.033325295276693798
464,391.137713,0.032894943815800201
465,390.582785,0.032103376401522922
466,389.296617,0.032636121070655326
467,384.798389,0.030019962376643308
468,385.406234,0.027785681231129969
469,383.233454,0.032318519081851300
470,381.213664,0.029960628583027300
471,381.766506,0.027181777667488357
472,381.254270,0.031654848546402839
473,379.336028,0.033630578856517164
474,374.610447,0.033345046056388890
475,377.154635,0.034039880068643752
476,375.594292,0.029463425782138879
477,377.073275,0.028995481968268972
478,380.624938,0.027976472449238572
479,380.226947,0.027402126217878107
480,379.584681,0.027714817225847722
481,384.804141,0.026266471134638893
482,379.956361,0.029366562166792815
483,378.390251,0.032221716897988854
484,376.443362,0.031124961773235933
485,373.493966,0.029910777001766354
486,370.414409,0.029706001144771024
487,370.991506,0.029899157495244345
488,369.473157,0.031200059756025428
489,369.259684,0.029733355692763769
490,373.127117,0.031938962606858162
491,372.231977,0.031243344692135997
492,372.978218,0.030868053730779117
493,372.153094,0.033928407815159295
494,374.840892,0.033611109120677440
495,373.036506,0.034979314817151871
496,370.154503,0.031896990517784739
497,368.375984,0.029710167866717711
498,371.530879,0.028160084247720568
499,369.042839,0.029258190815813184
500,369.184419,0.031878465484808147
501,368.208396,0.032397441793905142
502,362.671405,0.034532985012861436
503,362.341388,0.035527645651343726
504,366.422395,0.032931322601131428
505,366.059202,0.035439059386732502
506,362.301619,0.034741001815712221
507,355.774668,0.033609952330602294
508,360.698061,0.028421622887243946
509,362.012939,0.030399502778301491
510,367.168851,0.029412260358541369
511,365.418263,0.030453930104792290
512,364.343876,0.031195148652462611
513,361.964244,0.028989832979327241
514,362.138222,0.029837007388083949
515,363.667286,0.029680981489546392
516,360.677657,0.030427033723146826
517,358.598324,0.030950278584947619
518,358.539624,0.032926736757120142
519,364.717635,0.032868507227548714
520,367.094984,0.031586460417593762
521,366.222247,0.033011217882246535
522,368.774022,0.032990379489930916
523,369.866399,0.034350914637915057
524,373.148029,0.034099313054238529
525,372.337194,0.033417877947587570
526,368.339263,0.029887598496480147
527,369.739024,0.030343688126607357
528,369.565300,0.030773262090201786
529,366.183814,0.032869877228632320
530,371.084937,0.031786098796299740
531,369.240939,0.031563772763526898
532,371.259730,0.031570375701642561
533,370.408162,0.030212536871366855
534,375.411968,0.029664969582963146
535,380.324120,0.028028455629693205
536,383.218882,0.029678995674500396
537,384.701867,0.028576119304437902
538,384.022400,0.030076981205999137
539,381.154402,0.033765706228466863
540,382.255383,0.031436266120249697
541,387.339170,0.030809138023465462
542,390.286323,0.029150674058696591
543,393.011941,0.029548345441926388
544,391.929393,0.030515813810526368
545,392.368862,0.031815767298845908
546,386.079306,0.028343297103150981
547,384.169904,0.030760810424080198
548,383.786553,0.029469710850882083
549,390.485008,0.028807570172522386
550,389.219867,0.031761950894393792
551,386.485174,0.029941332152341953
552,384.524024,0.029477939621317208
553,384.919003,0.032282826359832817
554,385.882278,0.029546640288719575
555,385.873350,0.031977419291855810
556,384.282109,0.030234741939759460
557,385.263541,0.028017972996535061
558,381.723835,0.029509890136179034
559,385.483140,0.031778171750552656
560,382.948926,0.032417567504231241
561,378.338223,0.029051753845450778
562,374.126705,0.031743716962563694
563,371.582911,0.033055052818061141
564,369.245577,0.032000661300662474
565,370.465681,0.031023065233241737
566,368.255988,0.029088127316651991
567,372.481653,0.032944782825318555
568,378.268505,0.030911342871448647
569,381.782439,0.030124802523163338
570,382.389022,0.028391430884247969
571,382.292232,0.030726743930225914
572,381.559642,0.031908694781613747
573,383.606648,0.029185705567337721
574,382.014651,0.027689436618273350
575,379.943620,0.030229228875018648
576,380.711602,0.029234644991369435
577,379.865596,0.031748130090281858
578,377.105896,0.033042204221092081
579,377.109387,0.029281427671169067
580,384.658554,0.030012427166395322
581,383.048380,0.032268708605168409
582,383.934920,0.031368590331853886
583,380.556251,0.029619692407777527
584,381.425075,0.028918118086096876
585,381.479632,0.030355716254458723
586,376.638363,0.032371707332984848
587,373.888139,0.033115548243157794
588,383.065627,0.032327653574548386
589,379.104794,0.031666603235663247
590,380.250732,0.029323013112526383
591,377.337964,0.031290397809027093
592,382.391679,0.030310287641220558
593,380.061788,0.027549508093825413
594,373.974998,0.030346344622629376
595,373.793593,0.031858285061584557
596,373.465662,0.032678965129024122
597,374.246826,0.030107207381662931
598,371.566704,0.030194499625522692
599,375.049890,0.027667223299405394
600,373.860106,0.030649499683274566
601,377.546217,0.029612880881237293
602,377.410996,0.027855540877632697
603,374.800562,0.027942160872858342
604,373.937160,0.030520391734674152
605,372.215255,0.031564452975757600
606,372.241024,0.031325478638720414
607,371.880506,0.028523006434019827
608,370.332677,0.026766334833097642
609,371.475760,0.027430733969903812
610,371.775987,0.030120932505233778
611,370.944511,0.030990367412487438
612,369.994376,0.031883407648147795
613,368.919214,0.033990787695867136
614,368.573932,0.030501737853388514
615,370.340670,0.030205635504816399
616,371.538957,0.030410151431119130
617,371.257416,0.030418825670879383
618,369.300668,0.030430863661593158
619,368.586018,0.031689870680264610
620,363.351008,0.033395632472375258
621,357.471173,0.032767332669093735
622,359.081703,0.031780324427399795
623,360.514881,0.030467242437013878
624,362.236498,0.030383336662861273
625,360.344945,0.026387744175935934
626,358.127129,0.028299032305207524
627,356.639460,0.030361851170316884
628,359.496321,0.029117618339836622
629,356.653714,0.031079682578660131
630,356.748083,0.029105030649928733
631,357.483944,0.028114816401897030
632,356.788544,0.031466297202706682
633,354.487163,0.030327653708587667
634,356.722211,0.030699151637870202
635,357.274891,0.030268136748553151
636,359.394967,0.032706803065387278
637,358.278867,0.033027606766401513
638,355.256934,0.034773192693890058
639,351.093092,0.032546672882919625
640,348.818072,0.034688377938740793
641,350.080588,0.036166664675414614
642,352.369547,0.034532381107270402
643,355.221201,0.030839223604592878
644,358.611830,0.030209900584057401
645,358.936744,0.030561751158789102
646,358.701884,0.027731843227875586
647,355.101982,0.029533565176023825
648,358.056411,0.032383850913110392
649,362.276999,0.032438331451876003
650,363.193611,0.030474076922679203
651,359.252346,0.031192922446799061
652,358.406856,0.029981264309461093
653,359.988568,0.029420933070222744
654,361.393189,0.031088603808298511
655,362.690609,0.032490605958266895
656,361.915415,0.034780520267065941
657,366.743721,0.032732265298567910
658,366.521251,0.032523965873457232
659,367.424899,0.032815027950762826
660,372.032339,0.031085006559450096
661,378.268940,0.028223615118042340
662,376.758646,0.029551276174817492
663,373.740534,0.027256053258429166
664,370.228786,0.031482969703850637
665,369.595086,0.030630148122877451
666,370.152939,0.031774919934542623
667,371.250106,0.030199232945872942
668,371.298955,0.027105951869319134
669,368.288902,0.026327996887652430
670,368.783269,0.027243771788248203
671,365.584056,0.029946249868106425
672,363.217762,0.029374835783409037
673,364.851784,0.028756442562873040
674,368.098155,0.029223318160493481
675,367.329631,0.030483598895020173
676,367.495878,0.032894018987673967
677,370.775254,0.029769856232007053
678,375.786053,0.029283876842862430
679,377.442343,0.028735374784887115
680,379.240389,0.031852370402830593
681,382.952389,0.029611293815181433
682,380.675691,0.028239981483593007
683,380.626677,0.030403724720618985
684,380.259726,0.030276385872418304
685,384.571714,0.029230675377296945
686,384.561801,0.026146322895429484
687,390.587222,0.027286849045434280
688,384.562596,0.029601279186446630
689,379.743589,0.029894065324526892
690,378.335750,0.031065007871772080
691,379.971941,0.028677705128960233
692,377.796927,0.030505243690108531
693,377.382945,0.032267094501552115
694,383.456494,0.032028739820501598
695,380.610692,0.030213602139740271
696,381.583638,0.031712303622628578
697,380.296549,0.032019974801258295
698,376.279425,0.029317981865047058
699,377.953075,0.030186857080012865
700,376.085525,0.032712203447655033
701,374.844342,0.029436226786021286
702,377.303380,0.029441985339973678
703,377.752336,0.028664580636648278
704,374.077557,0.029050919304262585
705,373.381417,0.029691461528943079
706,366.311463,0.031052179873910176
707,365.641073,0.029772728144319444
708,374.673701,0.031830810345675219
709,376.427034,0.031813507734083854
710,377.916093,0.030933396421995465
711,374.129606,0.031336088396732228
712,373.944746,0.031427073609503968
713,373.432562,0.031196979137666159
714,375.792971,0.033772223573775004
715,378.463164,0.029954452033519943
716,376.540857,0.030436334353420733
717,376.892802,0.030392236253460509
718,375.165174,0.028419287297445923
719,375.766167,0.027749470941079830
720,371.835059,0.027749998029266733
721,373.980516,0.028404461616372837
722,371.658294,0.029332204470014406
723,369.940318,0.030457802738660274
724,371.339387,0.028550083422066275
725,370.416447,0.029656238575842181
726,369.093788,0.032684965715875154
727,366.449554,0.029038825281219760
728,362.270048,0.030104978844452446
729,361.661842,0.031486129494771677
730,358.722267,0.032137446689733395
731,361.899206,0.033047987672301306
732,366.318512,0.032317599269207659
733,361.204803,0.032253386875902221
734,362.848333,0.031463689933026132
735,360.290392,0.032352309099842727
736,360.375579,0.035777570895254705
737,363.765016,0.035089155961081232
738,366.292360,0.033683667017558115
739,365.915958,0.032093337722280534
740,370.191865,0.033857172076265277
741,369.279032,0.032190921127182352
742,373.453945,0.033062081224742600
743,375.893796,0.034550304244297017
744,376.233178,0.033657836355146853
745,374.597211,0.033238168024594658
746,375.155258,0.031756836838355063
747,377.645711,0.032071008179936314
748,374.193024,0.031545115266686172
749,379.302033,0.036068949371928262
750,383.165811,0.034659646505869161
751,383.826404,0.032368577054163565
752,382.786793,0.030583300987213513
753,385.669964,0.029369391531284393
754,385.023297,0.027767114995529658
755,384.348845,0.028968518164092974
756,384.650929,0.029628310375574212
757,383.039692,0.027520769205605297
758,377.281286,0.029435170495092540
759,376.514536,0.030754263813629945
760,373.469603,0.030182704771370885
761,371.833561,0.030123975962285297
762,373.179207,0.030172152437744015
763,370.106144,0.031891819764867352
764,374.266782,0.028083748656073972
765,374.618512,0.031134828530193583
766,375.709179,0.027045931550690881
767,374.305855,0.030089153377639281
768,374.706493,0.029843066967962378
769,375.379448,0.032448340242124910
770,376.218316,0.032640894954688741
771,376.238422,0.029949288338438872
772,376.421109,0.031299317325985260
773,370.366266,0.034853014971577029
774,370.471457,0.032908984368019617
775,367.738718,0.031646018696442915
776,366.752231,0.032400969558891685
777,372.628205,0.030819405917764185
778,371.560088,0.033900033708569775
779,370.076875,0.033564818502838267
780,370.098536,0.030364003461168420
781,369.762343,0.032091866477297920
782,369.309979,0.029015901677322410
783,368.652592,0.029484567129536864
784,363.842760,0.031556691287312796
785,365.538818,0.033999810903543190
786,367.883360,0.034418401478428298
787,366.493632,0.032452421720978571
788,367.062842,0.030551073444010438
789,369.889342,0.031306487166149380
790,369.697018,0.030168219348227963
791,370.295310,0.030593634598759703
792,363.212684,0.031031133102717014
793,363.670637,0.029642623502773899
794,361.951559,0.031262383017562199
795,358.350074,0.033948863260542972
796,361.879893,0.030296845407519851
797,366.707224,0.031675789947022873
798,370.766339,0.030946027701827809
799,371.990228,0.028770147921966822
800,366.516067,0.030189928584331352
801,366.419631,0.029655879367470592
802,366.273916,0.029321571990350608
803,367.577949,0.032417763837880843
804,369.603873,0.031584841549173827
805,369.971485,0.030084351557299823
806,370.751391,0.029507233363214615
807,366.485622,0.029949469254047970
808,366.390904,0.029785527187492375
809,367.299087,0.030361927866638164
810,368.467924,0.030124259582360906
811,369.886956,0.028565311964984623
812,372.333038,0.029829742596454822
813,367.796742,0.027316020554307395
814,367.054194,0.030030099407257847
815,365.530547,0.032535817561507537
816,366.484375,0.030856375072604223
817,366.716763,0.029983132488654959
818,367.192062,0.027250845139800261
819,366.015728,0.028145466250140951
820,364.647131,0.025973837406364501
821,369.034723,0.027861050770751475
822,366.048048,0.028989173221229458
823,369.941908,0.026887491677346890
824,367.917544,0.027958864351066908
825,365.280887,0.025530108763054955
826,366.250911,0.027334401921229490
827,361.705841,0.029874237430375507
828,362.297421,0.028683368759918254
829,360.607349,0.027856503720929494
830,353.614897,0.030939997504820928
831,357.185881,0.030268791550475217
832,357.679202,0.031586920540921153
833,352.536996,0.034186003261269166
834,352.286259,0.032508676505857308
835,351.280951,0.030625148222810341
836,351.484531,0.032745187677291752
837,352.328347,0.033686558920665986
838,352.085782,0.032683632716601949
839,351.143613,0.033747684352439106
840,356.520425,0.034086191027518323
841,355.326433,0.029849668219915537
842,355.342224,0.030277910874331324
843,357.545379,0.030897503489217843
844,356.639123,0.033349858046230113
845,355.713320,0.033069348427760208
846,358.568516,0.032401218240604296
847,364.145073,0.030844377476919236
848,367.809679,0.032234621723744486
849,369.444036,0.032595890853585288
850,369.468605,0.029747027117927465
851,367.119663,0.029520072572311588
852,364.344059,0.030894803802678460
853,366.518709,0.030434795147531644
854,372.493696,0.028874829219492179
855,366.700916,0.027885540040388158
856,364.914488,0.030281823618997946
857,366.596589,0.031161968460398363
858,364.299643,0.030042303528779690
859,367.218771,0.028560982061146423
860,366.647432,0.029022088037018921
861,370.782196,0.030004357856992514
862,372.948520,0.031133264270440109
863,373.497583,0.031478740771059457
864,369.341230,0.030607916189040001
865,367.927692,0.028816276566902683
866,367.647147,0.029873168560759524
867,363.962138,0.030152623002368002
868,364.351361,0.031314084711230601
869,364.441507,0.030556846345772180
870,357.405311,0.034983498328529365
871,352.852392,0.033643626925671882
