Entered simulation run.
Population initialized.
Variables initialized, preparing to begin simulation.
log average fitness in generation 2300, 1248 generations after burn-in, is: -1.032888
log average fitness in generation 2301, 1249 generations after burn-in, is: -1.020298
log average fitness in generation 2302, 1250 generations after burn-in, is: -1.020817
log average fitness in generation 2303, 1251 generations after burn-in, is: -1.038282
log average fitness in generation 2304, 1252 generations after burn-in, is: -1.035399
log average fitness in generation 2305, 1253 generations after burn-in, is: -1.039464
log average fitness in generation 2306, 1254 generations after burn-in, is: -1.054628
log average fitness in generation 2307, 1255 generations after burn-in, is: -1.066116
log average fitness in generation 2308, 1256 generations after burn-in, is: -1.065205
log average fitness in generation 2309, 1257 generations after burn-in, is: -1.072734
log average fitness in generation 2310, 1258 generations after burn-in, is: -1.074872
log average fitness in generation 2311, 1259 generations after burn-in, is: -1.083960
log average fitness in generation 2312, 1260 generations after burn-in, is: -1.076966
log average fitness in generation 2313, 1261 generations after burn-in, is: -1.072920
log average fitness in generation 2314, 1262 generations after burn-in, is: -1.071131
log average fitness in generation 2315, 1263 generations after burn-in, is: -1.068494
log average fitness in generation 2316, 1264 generations after burn-in, is: -1.067060
log average fitness in generation 2317, 1265 generations after burn-in, is: -1.072804
log average fitness in generation 2318, 1266 generations after burn-in, is: -1.071464
log average fitness in generation 2319, 1267 generations after burn-in, is: -1.072431
log average fitness in generation 2320, 1268 generations after burn-in, is: -1.092347
log average fitness in generation 2321, 1269 generations after burn-in, is: -1.100609
log average fitness in generation 2322, 1270 generations after burn-in, is: -1.089394
log average fitness in generation 2323, 1271 generations after burn-in, is: -1.097949
log average fitness in generation 2324, 1272 generations after burn-in, is: -1.098056
log average fitness in generation 2325, 1273 generations after burn-in, is: -1.099481
log average fitness in generation 2326, 1274 generations after burn-in, is: -1.097649
log average fitness in generation 2327, 1275 generations after burn-in, is: -1.095569
log average fitness in generation 2328, 1276 generations after burn-in, is: -1.078370
log average fitness in generation 2329, 1277 generations after burn-in, is: -1.091513
log average fitness in generation 2330, 1278 generations after burn-in, is: -1.084936
log average fitness in generation 2331, 1279 generations after burn-in, is: -1.089504
log average fitness in generation 2332, 1280 generations after burn-in, is: -1.092010
log average fitness in generation 2333, 1281 generations after burn-in, is: -1.100780
log average fitness in generation 2334, 1282 generations after burn-in, is: -1.095239
log average fitness in generation 2335, 1283 generations after burn-in, is: -1.093451
log average fitness in generation 2336, 1284 generations after burn-in, is: -1.071178
log average fitness in generation 2337, 1285 generations after burn-in, is: -1.064335
log average fitness in generation 2338, 1286 generations after burn-in, is: -1.068145
log average fitness in generation 2339, 1287 generations after burn-in, is: -1.061301
log average fitness in generation 2340, 1288 generations after burn-in, is: -1.069675
log average fitness in generation 2341, 1289 generations after burn-in, is: -1.060152
log average fitness in generation 2342, 1290 generations after burn-in, is: -1.065259
log average fitness in generation 2343, 1291 generations after burn-in, is: -1.055719
log average fitness in generation 2344, 1292 generations after burn-in, is: -1.039361
log average fitness in generation 2345, 1293 generations after burn-in, is: -1.041126
log average fitness in generation 2346, 1294 generations after burn-in, is: -1.049661
log average fitness in generation 2347, 1295 generations after burn-in, is: -1.047260
log average fitness in generation 2348, 1296 generations after burn-in, is: -1.047899
log average fitness in generation 2349, 1297 generations after burn-in, is: -1.047706
log average fitness in generation 2350, 1298 generations after burn-in, is: -1.048629
log average fitness in generation 2351, 1299 generations after burn-in, is: -1.041901
log average fitness in generation 2352, 1300 generations after burn-in, is: -1.049490
log average fitness in generation 2353, 1301 generations after burn-in, is: -1.054207
log average fitness in generation 2354, 1302 generations after burn-in, is: -1.064337
log average fitness in generation 2355, 1303 generations after burn-in, is: -1.067625
log average fitness in generation 2356, 1304 generations after burn-in, is: -1.082417
log average fitness in generation 2357, 1305 generations after burn-in, is: -1.097304
log average fitness in generation 2358, 1306 generations after burn-in, is: -1.097725
log average fitness in generation 2359, 1307 generations after burn-in, is: -1.088619
log average fitness in generation 2360, 1308 generations after burn-in, is: -1.090850
log average fitness in generation 2361, 1309 generations after burn-in, is: -1.090274
log average fitness in generation 2362, 1310 generations after burn-in, is: -1.103014
log average fitness in generation 2363, 1311 generations after burn-in, is: -1.098879
log average fitness in generation 2364, 1312 generations after burn-in, is: -1.109240
log average fitness in generation 2365, 1313 generations after burn-in, is: -1.106761
log average fitness in generation 2366, 1314 generations after burn-in, is: -1.093877
log average fitness in generation 2367, 1315 generations after burn-in, is: -1.103214
log average fitness in generation 2368, 1316 generations after burn-in, is: -1.097685
log average fitness in generation 2369, 1317 generations after burn-in, is: -1.103819
log average fitness in generation 2370, 1318 generations after burn-in, is: -1.091218
log average fitness in generation 2371, 1319 generations after burn-in, is: -1.088990
log average fitness in generation 2372, 1320 generations after burn-in, is: -1.090624
log average fitness in generation 2373, 1321 generations after burn-in, is: -1.100762
log average fitness in generation 2374, 1322 generations after burn-in, is: -1.102659
log average fitness in generation 2375, 1323 generations after burn-in, is: -1.102022
log average fitness in generation 2376, 1324 generations after burn-in, is: -1.099613
log average fitness in generation 2377, 1325 generations after burn-in, is: -1.093451
log average fitness in generation 2378, 1326 generations after burn-in, is: -1.089548
log average fitness in generation 2379, 1327 generations after burn-in, is: -1.073703
log average fitness in generation 2380, 1328 generations after burn-in, is: -1.064505
log average fitness in generation 2381, 1329 generations after burn-in, is: -1.062676
log average fitness in generation 2382, 1330 generations after burn-in, is: -1.065922
log average fitness in generation 2383, 1331 generations after burn-in, is: -1.071705
log average fitness in generation 2384, 1332 generations after burn-in, is: -1.065320
log average fitness in generation 2385, 1333 generations after burn-in, is: -1.062626
log average fitness in generation 2386, 1334 generations after burn-in, is: -1.066765
log average fitness in generation 2387, 1335 generations after burn-in, is: -1.071368
log average fitness in generation 2388, 1336 generations after burn-in, is: -1.073772
log average fitness in generation 2389, 1337 generations after burn-in, is: -1.068219
log average fitness in generation 2390, 1338 generations after burn-in, is: -1.065804
log average fitness in generation 2391, 1339 generations after burn-in, is: -1.075581
log average fitness in generation 2392, 1340 generations after burn-in, is: -1.066527
log average fitness in generation 2393, 1341 generations after burn-in, is: -1.079097
log average fitness in generation 2394, 1342 generations after burn-in, is: -1.078334
log average fitness in generation 2395, 1343 generations after burn-in, is: -1.088162
log average fitness in generation 2396, 1344 generations after burn-in, is: -1.089239
log average fitness in generation 2397, 1345 generations after burn-in, is: -1.089774
log average fitness in generation 2398, 1346 generations after burn-in, is: -1.097964
log average fitness in generation 2399, 1347 generations after burn-in, is: -1.094198
log average fitness in generation 2400, 1348 generations after burn-in, is: -1.098680
log average fitness in generation 2401, 1349 generations after burn-in, is: -1.098447
log average fitness in generation 2402, 1350 generations after burn-in, is: -1.094814
log average fitness in generation 2403, 1351 generations after burn-in, is: -1.088998
log average fitness in generation 2404, 1352 generations after burn-in, is: -1.102197
log average fitness in generation 2405, 1353 generations after burn-in, is: -1.098531
log average fitness in generation 2406, 1354 generations after burn-in, is: -1.105924
log average fitness in generation 2407, 1355 generations after burn-in, is: -1.099834
log average fitness in generation 2408, 1356 generations after burn-in, is: -1.105990
log average fitness in generation 2409, 1357 generations after burn-in, is: -1.103843
log average fitness in generation 2410, 1358 generations after burn-in, is: -1.109505
log average fitness in generation 2411, 1359 generations after burn-in, is: -1.113029
log average fitness in generation 2412, 1360 generations after burn-in, is: -1.136939
log average fitness in generation 2413, 1361 generations after burn-in, is: -1.142227
log average fitness in generation 2414, 1362 generations after burn-in, is: -1.158311
log average fitness in generation 2415, 1363 generations after burn-in, is: -1.157709
log average fitness in generation 2416, 1364 generations after burn-in, is: -1.142349
log average fitness in generation 2417, 1365 generations after burn-in, is: -1.133545
log average fitness in generation 2418, 1366 generations after burn-in, is: -1.130475
log average fitness in generation 2419, 1367 generations after burn-in, is: -1.143608
log average fitness in generation 2420, 1368 generations after burn-in, is: -1.146033
log average fitness in generation 2421, 1369 generations after burn-in, is: -1.129296
log average fitness in generation 2422, 1370 generations after burn-in, is: -1.131118
log average fitness in generation 2423, 1371 generations after burn-in, is: -1.127360
log average fitness in generation 2424, 1372 generations after burn-in, is: -1.124809
log average fitness in generation 2425, 1373 generations after burn-in, is: -1.112608
log average fitness in generation 2426, 1374 generations after burn-in, is: -1.111684
log average fitness in generation 2427, 1375 generations after burn-in, is: -1.112637
log average fitness in generation 2428, 1376 generations after burn-in, is: -1.103130
log average fitness in generation 2429, 1377 generations after burn-in, is: -1.096866
log average fitness in generation 2430, 1378 generations after burn-in, is: -1.082394
log average fitness in generation 2431, 1379 generations after burn-in, is: -1.064010
log average fitness in generation 2432, 1380 generations after burn-in, is: -1.065627
log average fitness in generation 2433, 1381 generations after burn-in, is: -1.055856
log average fitness in generation 2434, 1382 generations after burn-in, is: -1.064903
log average fitness in generation 2435, 1383 generations after burn-in, is: -1.067447
log average fitness in generation 2436, 1384 generations after burn-in, is: -1.081284
log average fitness in generation 2437, 1385 generations after burn-in, is: -1.087752
log average fitness in generation 2438, 1386 generations after burn-in, is: -1.087788
log average fitness in generation 2439, 1387 generations after burn-in, is: -1.083407
log average fitness in generation 2440, 1388 generations after burn-in, is: -1.084729
log average fitness in generation 2441, 1389 generations after burn-in, is: -1.076326
log average fitness in generation 2442, 1390 generations after burn-in, is: -1.067270
log average fitness in generation 2443, 1391 generations after burn-in, is: -1.057214
log average fitness in generation 2444, 1392 generations after burn-in, is: -1.066410
log average fitness in generation 2445, 1393 generations after burn-in, is: -1.072730
log average fitness in generation 2446, 1394 generations after burn-in, is: -1.081500
log average fitness in generation 2447, 1395 generations after burn-in, is: -1.092061
log average fitness in generation 2448, 1396 generations after burn-in, is: -1.084591
log average fitness in generation 2449, 1397 generations after burn-in, is: -1.097558
log average fitness in generation 2450, 1398 generations after burn-in, is: -1.092125
log average fitness in generation 2451, 1399 generations after burn-in, is: -1.085186
log average fitness in generation 2452, 1400 generations after burn-in, is: -1.072968
log average fitness in generation 2453, 1401 generations after burn-in, is: -1.079347
log average fitness in generation 2454, 1402 generations after burn-in, is: -1.078876
log average fitness in generation 2455, 1403 generations after burn-in, is: -1.074375
log average fitness in generation 2456, 1404 generations after burn-in, is: -1.068867
log average fitness in generation 2457, 1405 generations after burn-in, is: -1.065170
log average fitness in generation 2458, 1406 generations after burn-in, is: -1.071342
log average fitness in generation 2459, 1407 generations after burn-in, is: -1.065832
log average fitness in generation 2460, 1408 generations after burn-in, is: -1.057898
log average fitness in generation 2461, 1409 generations after burn-in, is: -1.061165
log average fitness in generation 2462, 1410 generations after burn-in, is: -1.056012
log average fitness in generation 2463, 1411 generations after burn-in, is: -1.070552
log average fitness in generation 2464, 1412 generations after burn-in, is: -1.058935
log average fitness in generation 2465, 1413 generations after burn-in, is: -1.054882
log average fitness in generation 2466, 1414 generations after burn-in, is: -1.061667
log average fitness in generation 2467, 1415 generations after burn-in, is: -1.067627
log average fitness in generation 2468, 1416 generations after burn-in, is: -1.067059
log average fitness in generation 2469, 1417 generations after burn-in, is: -1.064140
log average fitness in generation 2470, 1418 generations after burn-in, is: -1.045885
log average fitness in generation 2471, 1419 generations after burn-in, is: -1.049232
log average fitness in generation 2472, 1420 generations after burn-in, is: -1.053474
log average fitness in generation 2473, 1421 generations after burn-in, is: -1.047810
log average fitness in generation 2474, 1422 generations after burn-in, is: -1.051500
log average fitness in generation 2475, 1423 generations after burn-in, is: -1.048547
log average fitness in generation 2476, 1424 generations after burn-in, is: -1.052752
log average fitness in generation 2477, 1425 generations after burn-in, is: -1.041525
log average fitness in generation 2478, 1426 generations after burn-in, is: -1.028903
log average fitness in generation 2479, 1427 generations after burn-in, is: -1.017680
log average fitness in generation 2480, 1428 generations after burn-in, is: -1.025793
log average fitness in generation 2481, 1429 generations after burn-in, is: -1.024745
log average fitness in generation 2482, 1430 generations after burn-in, is: -1.023113
log average fitness in generation 2483, 1431 generations after burn-in, is: -1.027711
log average fitness in generation 2484, 1432 generations after burn-in, is: -1.028233
log average fitness in generation 2485, 1433 generations after burn-in, is: -1.034523
log average fitness in generation 2486, 1434 generations after burn-in, is: -1.035824
log average fitness in generation 2487, 1435 generations after burn-in, is: -1.031148
log average fitness in generation 2488, 1436 generations after burn-in, is: -1.035697
log average fitness in generation 2489, 1437 generations after burn-in, is: -1.040083
log average fitness in generation 2490, 1438 generations after burn-in, is: -1.044758
log average fitness in generation 2491, 1439 generations after burn-in, is: -1.040346
log average fitness in generation 2492, 1440 generations after burn-in, is: -1.041509
log average fitness in generation 2493, 1441 generations after burn-in, is: -1.040217
log average fitness in generation 2494, 1442 generations after burn-in, is: -1.045247
log average fitness in generation 2495, 1443 generations after burn-in, is: -1.064787
log average fitness in generation 2496, 1444 generations after burn-in, is: -1.074771
log average fitness in generation 2497, 1445 generations after burn-in, is: -1.080500
log average fitness in generation 2498, 1446 generations after burn-in, is: -1.088207
log average fitness in generation 2499, 1447 generations after burn-in, is: -1.083556
log average fitness in generation 2500, 1448 generations after burn-in, is: -1.084188
log average fitness in generation 2501, 1449 generations after burn-in, is: -1.083143
log average fitness in generation 2502, 1450 generations after burn-in, is: -1.086727
log average fitness in generation 2503, 1451 generations after burn-in, is: -1.085781
log average fitness in generation 2504, 1452 generations after burn-in, is: -1.088161
log average fitness in generation 2505, 1453 generations after burn-in, is: -1.098370
log average fitness in generation 2506, 1454 generations after burn-in, is: -1.105585
log average fitness in generation 2507, 1455 generations after burn-in, is: -1.098357
log average fitness in generation 2508, 1456 generations after burn-in, is: -1.093540
log average fitness in generation 2509, 1457 generations after burn-in, is: -1.102708
log average fitness in generation 2510, 1458 generations after burn-in, is: -1.101728
log average fitness in generation 2511, 1459 generations after burn-in, is: -1.100149
log average fitness in generation 2512, 1460 generations after burn-in, is: -1.116731
log average fitness in generation 2513, 1461 generations after burn-in, is: -1.104422
log average fitness in generation 2514, 1462 generations after burn-in, is: -1.109295
log average fitness in generation 2515, 1463 generations after burn-in, is: -1.110784
log average fitness in generation 2516, 1464 generations after burn-in, is: -1.115149
log average fitness in generation 2517, 1465 generations after burn-in, is: -1.120642
log average fitness in generation 2518, 1466 generations after burn-in, is: -1.113387
log average fitness in generation 2519, 1467 generations after burn-in, is: -1.117937
log average fitness in generation 2520, 1468 generations after burn-in, is: -1.118057
log average fitness in generation 2521, 1469 generations after burn-in, is: -1.112837
log average fitness in generation 2522, 1470 generations after burn-in, is: -1.104149
log average fitness in generation 2523, 1471 generations after burn-in, is: -1.102548
log average fitness in generation 2524, 1472 generations after burn-in, is: -1.100315
log average fitness in generation 2525, 1473 generations after burn-in, is: -1.099939
log average fitness in generation 2526, 1474 generations after burn-in, is: -1.086247
log average fitness in generation 2527, 1475 generations after burn-in, is: -1.079107
log average fitness in generation 2528, 1476 generations after burn-in, is: -1.081036
log average fitness in generation 2529, 1477 generations after burn-in, is: -1.075509
log average fitness in generation 2530, 1478 generations after burn-in, is: -1.079266
log average fitness in generation 2531, 1479 generations after burn-in, is: -1.081034
log average fitness in generation 2532, 1480 generations after burn-in, is: -1.083893
log average fitness in generation 2533, 1481 generations after burn-in, is: -1.079272
log average fitness in generation 2534, 1482 generations after burn-in, is: -1.065904
log average fitness in generation 2535, 1483 generations after burn-in, is: -1.060831
log average fitness in generation 2536, 1484 generations after burn-in, is: -1.060398
log average fitness in generation 2537, 1485 generations after burn-in, is: -1.055167
log average fitness in generation 2538, 1486 generations after burn-in, is: -1.067578
log average fitness in generation 2539, 1487 generations after burn-in, is: -1.068147
log average fitness in generation 2540, 1488 generations after burn-in, is: -1.071664
log average fitness in generation 2541, 1489 generations after burn-in, is: -1.072646
log average fitness in generation 2542, 1490 generations after burn-in, is: -1.073092
log average fitness in generation 2543, 1491 generations after burn-in, is: -1.079418
log average fitness in generation 2544, 1492 generations after burn-in, is: -1.081132
log average fitness in generation 2545, 1493 generations after burn-in, is: -1.071782
log average fitness in generation 2546, 1494 generations after burn-in, is: -1.072776
log average fitness in generation 2547, 1495 generations after burn-in, is: -1.068322
log average fitness in generation 2548, 1496 generations after burn-in, is: -1.081255
log average fitness in generation 2549, 1497 generations after burn-in, is: -1.073387
log average fitness in generation 2550, 1498 generations after burn-in, is: -1.072092
log average fitness in generation 2551, 1499 generations after burn-in, is: -1.058439
log average fitness in generation 2552, 1500 generations after burn-in, is: -1.070535
log average fitness in generation 2553, 1501 generations after burn-in, is: -1.071056
log average fitness in generation 2554, 1502 generations after burn-in, is: -1.066675
log average fitness in generation 2555, 1503 generations after burn-in, is: -1.074829
log average fitness in generation 2556, 1504 generations after burn-in, is: -1.082093
log average fitness in generation 2557, 1505 generations after burn-in, is: -1.083078
log average fitness in generation 2558, 1506 generations after burn-in, is: -1.095750
log average fitness in generation 2559, 1507 generations after burn-in, is: -1.093749
log average fitness in generation 2560, 1508 generations after burn-in, is: -1.100417
log average fitness in generation 2561, 1509 generations after burn-in, is: -1.087239
log average fitness in generation 2562, 1510 generations after burn-in, is: -1.102340
log average fitness in generation 2563, 1511 generations after burn-in, is: -1.102081
log average fitness in generation 2564, 1512 generations after burn-in, is: -1.093143
log average fitness in generation 2565, 1513 generations after burn-in, is: -1.091538
log average fitness in generation 2566, 1514 generations after burn-in, is: -1.089742
log average fitness in generation 2567, 1515 generations after burn-in, is: -1.095224
log average fitness in generation 2568, 1516 generations after burn-in, is: -1.083487
log average fitness in generation 2569, 1517 generations after burn-in, is: -1.085781
log average fitness in generation 2570, 1518 generations after burn-in, is: -1.086302
log average fitness in generation 2571, 1519 generations after burn-in, is: -1.086294
log average fitness in generation 2572, 1520 generations after burn-in, is: -1.089522
log average fitness in generation 2573, 1521 generations after burn-in, is: -1.095558
log average fitness in generation 2574, 1522 generations after burn-in, is: -1.097014
log average fitness in generation 2575, 1523 generations after burn-in, is: -1.095890
log average fitness in generation 2576, 1524 generations after burn-in, is: -1.099545
log average fitness in generation 2577, 1525 generations after burn-in, is: -1.105488
log average fitness in generation 2578, 1526 generations after burn-in, is: -1.103905
log average fitness in generation 2579, 1527 generations after burn-in, is: -1.094956
log average fitness in generation 2580, 1528 generations after burn-in, is: -1.101817
log average fitness in generation 2581, 1529 generations after burn-in, is: -1.120255
log average fitness in generation 2582, 1530 generations after burn-in, is: -1.126789
log average fitness in generation 2583, 1531 generations after burn-in, is: -1.126240
log average fitness in generation 2584, 1532 generations after burn-in, is: -1.118278
log average fitness in generation 2585, 1533 generations after burn-in, is: -1.120142
log average fitness in generation 2586, 1534 generations after burn-in, is: -1.123498
log average fitness in generation 2587, 1535 generations after burn-in, is: -1.096874
log average fitness in generation 2588, 1536 generations after burn-in, is: -1.087887
log average fitness in generation 2589, 1537 generations after burn-in, is: -1.102019
log average fitness in generation 2590, 1538 generations after burn-in, is: -1.103856
log average fitness in generation 2591, 1539 generations after burn-in, is: -1.104192
log average fitness in generation 2592, 1540 generations after burn-in, is: -1.115414
log average fitness in generation 2593, 1541 generations after burn-in, is: -1.122381
log average fitness in generation 2594, 1542 generations after burn-in, is: -1.114378
log average fitness in generation 2595, 1543 generations after burn-in, is: -1.121322
log average fitness in generation 2596, 1544 generations after burn-in, is: -1.125027
log average fitness in generation 2597, 1545 generations after burn-in, is: -1.122305
log average fitness in generation 2598, 1546 generations after burn-in, is: -1.133237
log average fitness in generation 2599, 1547 generations after burn-in, is: -1.128147
log average fitness in generation 2600, 1548 generations after burn-in, is: -1.118357
log average fitness in generation 2601, 1549 generations after burn-in, is: -1.110156
log average fitness in generation 2602, 1550 generations after burn-in, is: -1.104696
log average fitness in generation 2603, 1551 generations after burn-in, is: -1.084358
log average fitness in generation 2604, 1552 generations after burn-in, is: -1.078317
log average fitness in generation 2605, 1553 generations after burn-in, is: -1.076802
log average fitness in generation 2606, 1554 generations after burn-in, is: -1.082839
log average fitness in generation 2607, 1555 generations after burn-in, is: -1.078711
log average fitness in generation 2608, 1556 generations after burn-in, is: -1.071022
log average fitness in generation 2609, 1557 generations after burn-in, is: -1.077027
log average fitness in generation 2610, 1558 generations after burn-in, is: -1.063696
log average fitness in generation 2611, 1559 generations after burn-in, is: -1.059346
log average fitness in generation 2612, 1560 generations after burn-in, is: -1.059366
log average fitness in generation 2613, 1561 generations after burn-in, is: -1.062681
log average fitness in generation 2614, 1562 generations after burn-in, is: -1.067474
log average fitness in generation 2615, 1563 generations after burn-in, is: -1.066464
log average fitness in generation 2616, 1564 generations after burn-in, is: -1.060232
log average fitness in generation 2617, 1565 generations after burn-in, is: -1.075886
log average fitness in generation 2618, 1566 generations after burn-in, is: -1.074986
log average fitness in generation 2619, 1567 generations after burn-in, is: -1.082980
log average fitness in generation 2620, 1568 generations after burn-in, is: -1.081054
log average fitness in generation 2621, 1569 generations after burn-in, is: -1.093705
log average fitness in generation 2622, 1570 generations after burn-in, is: -1.094550
log average fitness in generation 2623, 1571 generations after burn-in, is: -1.094893
log average fitness in generation 2624, 1572 generations after burn-in, is: -1.088055
log average fitness in generation 2625, 1573 generations after burn-in, is: -1.084337
log average fitness in generation 2626, 1574 generations after burn-in, is: -1.079768
log average fitness in generation 2627, 1575 generations after burn-in, is: -1.087260
log average fitness in generation 2628, 1576 generations after burn-in, is: -1.088928
log average fitness in generation 2629, 1577 generations after burn-in, is: -1.091394
log average fitness in generation 2630, 1578 generations after burn-in, is: -1.083481
log average fitness in generation 2631, 1579 generations after burn-in, is: -1.073482
log average fitness in generation 2632, 1580 generations after burn-in, is: -1.077737
log average fitness in generation 2633, 1581 generations after burn-in, is: -1.082783
log average fitness in generation 2634, 1582 generations after burn-in, is: -1.062301
log average fitness in generation 2635, 1583 generations after burn-in, is: -1.062930
log average fitness in generation 2636, 1584 generations after burn-in, is: -1.067015
log average fitness in generation 2637, 1585 generations after burn-in, is: -1.072436
log average fitness in generation 2638, 1586 generations after burn-in, is: -1.072498
log average fitness in generation 2639, 1587 generations after burn-in, is: -1.076277
log average fitness in generation 2640, 1588 generations after burn-in, is: -1.082755
log average fitness in generation 2641, 1589 generations after burn-in, is: -1.096713
log average fitness in generation 2642, 1590 generations after burn-in, is: -1.092526
log average fitness in generation 2643, 1591 generations after burn-in, is: -1.096431
log average fitness in generation 2644, 1592 generations after burn-in, is: -1.098859
log average fitness in generation 2645, 1593 generations after burn-in, is: -1.087837
log average fitness in generation 2646, 1594 generations after burn-in, is: -1.098027
log average fitness in generation 2647, 1595 generations after burn-in, is: -1.098140
log average fitness in generation 2648, 1596 generations after burn-in, is: -1.093571
log average fitness in generation 2649, 1597 generations after burn-in, is: -1.077857
log average fitness in generation 2650, 1598 generations after burn-in, is: -1.069564
log average fitness in generation 2651, 1599 generations after burn-in, is: -1.073341
log average fitness in generation 2652, 1600 generations after burn-in, is: -1.059654
log average fitness in generation 2653, 1601 generations after burn-in, is: -1.051447
log average fitness in generation 2654, 1602 generations after burn-in, is: -1.040952
log average fitness in generation 2655, 1603 generations after burn-in, is: -1.039013
log average fitness in generation 2656, 1604 generations after burn-in, is: -1.046652
log average fitness in generation 2657, 1605 generations after burn-in, is: -1.062446
log average fitness in generation 2658, 1606 generations after burn-in, is: -1.067719
log average fitness in generation 2659, 1607 generations after burn-in, is: -1.069096
log average fitness in generation 2660, 1608 generations after burn-in, is: -1.068700
log average fitness in generation 2661, 1609 generations after burn-in, is: -1.069067
log average fitness in generation 2662, 1610 generations after burn-in, is: -1.069115
log average fitness in generation 2663, 1611 generations after burn-in, is: -1.075431
log average fitness in generation 2664, 1612 generations after burn-in, is: -1.063118
log average fitness in generation 2665, 1613 generations after burn-in, is: -1.051064
log average fitness in generation 2666, 1614 generations after burn-in, is: -1.028984
log average fitness in generation 2667, 1615 generations after burn-in, is: -1.035431
log average fitness in generation 2668, 1616 generations after burn-in, is: -1.034606
log average fitness in generation 2669, 1617 generations after burn-in, is: -1.028955
log average fitness in generation 2670, 1618 generations after burn-in, is: -1.029759
log average fitness in generation 2671, 1619 generations after burn-in, is: -1.040264
log average fitness in generation 2672, 1620 generations after burn-in, is: -1.041516
log average fitness in generation 2673, 1621 generations after burn-in, is: -1.043346
log average fitness in generation 2674, 1622 generations after burn-in, is: -1.043564
log average fitness in generation 2675, 1623 generations after burn-in, is: -1.037241
log average fitness in generation 2676, 1624 generations after burn-in, is: -1.060039
log average fitness in generation 2677, 1625 generations after burn-in, is: -1.071510
log average fitness in generation 2678, 1626 generations after burn-in, is: -1.079700
log average fitness in generation 2679, 1627 generations after burn-in, is: -1.084557
log average fitness in generation 2680, 1628 generations after burn-in, is: -1.087897
log average fitness in generation 2681, 1629 generations after burn-in, is: -1.086519
log average fitness in generation 2682, 1630 generations after burn-in, is: -1.075757
log average fitness in generation 2683, 1631 generations after burn-in, is: -1.075516
log average fitness in generation 2684, 1632 generations after burn-in, is: -1.080352
log average fitness in generation 2685, 1633 generations after burn-in, is: -1.079815
log average fitness in generation 2686, 1634 generations after burn-in, is: -1.094517
log average fitness in generation 2687, 1635 generations after burn-in, is: -1.094538
log average fitness in generation 2688, 1636 generations after burn-in, is: -1.100896
log average fitness in generation 2689, 1637 generations after burn-in, is: -1.112939
log average fitness in generation 2690, 1638 generations after burn-in, is: -1.124288
log average fitness in generation 2691, 1639 generations after burn-in, is: -1.124948
log average fitness in generation 2692, 1640 generations after burn-in, is: -1.116025
log average fitness in generation 2693, 1641 generations after burn-in, is: -1.121222
log average fitness in generation 2694, 1642 generations after burn-in, is: -1.118845
log average fitness in generation 2695, 1643 generations after burn-in, is: -1.120897
log average fitness in generation 2696, 1644 generations after burn-in, is: -1.114255
log average fitness in generation 2697, 1645 generations after burn-in, is: -1.118898
log average fitness in generation 2698, 1646 generations after burn-in, is: -1.126059
log average fitness in generation 2699, 1647 generations after burn-in, is: -1.123183
log average fitness in generation 2700, 1648 generations after burn-in, is: -1.130903
log average fitness in generation 2701, 1649 generations after burn-in, is: -1.136853
log average fitness in generation 2702, 1650 generations after burn-in, is: -1.134802
log average fitness in generation 2703, 1651 generations after burn-in, is: -1.130964
log average fitness in generation 2704, 1652 generations after burn-in, is: -1.130579
log average fitness in generation 2705, 1653 generations after burn-in, is: -1.120955
log average fitness in generation 2706, 1654 generations after burn-in, is: -1.112666
log average fitness in generation 2707, 1655 generations after burn-in, is: -1.115896
log average fitness in generation 2708, 1656 generations after burn-in, is: -1.111772
log average fitness in generation 2709, 1657 generations after burn-in, is: -1.117104
log average fitness in generation 2710, 1658 generations after burn-in, is: -1.114176
log average fitness in generation 2711, 1659 generations after burn-in, is: -1.111974
log average fitness in generation 2712, 1660 generations after burn-in, is: -1.119820
log average fitness in generation 2713, 1661 generations after burn-in, is: -1.115715
log average fitness in generation 2714, 1662 generations after burn-in, is: -1.118630
log average fitness in generation 2715, 1663 generations after burn-in, is: -1.113710
log average fitness in generation 2716, 1664 generations after burn-in, is: -1.122156
log average fitness in generation 2717, 1665 generations after burn-in, is: -1.131141
log average fitness in generation 2718, 1666 generations after burn-in, is: -1.131030
log average fitness in generation 2719, 1667 generations after burn-in, is: -1.135125
log average fitness in generation 2720, 1668 generations after burn-in, is: -1.148791
log average fitness in generation 2721, 1669 generations after burn-in, is: -1.166614
log average fitness in generation 2722, 1670 generations after burn-in, is: -1.162155
log average fitness in generation 2723, 1671 generations after burn-in, is: -1.144726
log average fitness in generation 2724, 1672 generations after burn-in, is: -1.139946
log average fitness in generation 2725, 1673 generations after burn-in, is: -1.142865
log average fitness in generation 2726, 1674 generations after burn-in, is: -1.128366
log average fitness in generation 2727, 1675 generations after burn-in, is: -1.120587
log average fitness in generation 2728, 1676 generations after burn-in, is: -1.131065
log average fitness in generation 2729, 1677 generations after burn-in, is: -1.138280
log average fitness in generation 2730, 1678 generations after burn-in, is: -1.149078
log average fitness in generation 2731, 1679 generations after burn-in, is: -1.144002
log average fitness in generation 2732, 1680 generations after burn-in, is: -1.150029
log average fitness in generation 2733, 1681 generations after burn-in, is: -1.142071
log average fitness in generation 2734, 1682 generations after burn-in, is: -1.143772
log average fitness in generation 2735, 1683 generations after burn-in, is: -1.154381
